day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,shape_class
2025_02_10,IS,3,FLATLINE,NONE,0.0,7.044005185526769,1739176205,1739181260,84.2,FLATLINE
2025_02_10,IS,4,GENTLE_LINEAR_UP,NONE,0.9740074089612036,20.02604660300308,1739181260,1739222100,680.7,GENTLE_LINEAR_UP
2025_02_10,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9690424732357454,19.683433866328613,1739222100,1739231995,164.9,GENTLE_LINEAR_DOWN
2025_02_11,IS,0,NOISE,NONE,-2.0,11.494975782141044,1739232000,1739240235,137.2,NOISE
2025_02_11,IS,1,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9557614294693216,14.72150063581858,1739240235,1739253425,219.8,GENTLE_CONVEX_DOWN
2025_02_11,IS,2,FLATLINE,NONE,0.0,7.273567332028752,1739253425,1739259045,93.7,FLATLINE
2025_02_11,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9767182810287824,15.064304300044697,1739259045,1739286900,464.2,GENTLE_LINEAR_DOWN
2025_02_11,IS,4,GENTLE_CONCAVE_UP,SYMMETRIC,0.9595781226196846,48.75139636156543,1739286900,1739298600,195.0,GENTLE_CONCAVE_UP
2025_02_11,IS,5,NOISE,NONE,0.7060855510294284,32.1223650074725,1739298600,1739304900,105.0,NOISE
2025_02_11,IS,6,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8604464079522428,20.94460330172053,1739304900,1739316415,191.9,GENTLE_CONCAVE_UP
2025_02_11,IS,7,NOISE,NONE,0.8348265586304929,15.888826509395631,1739316415,1739318395,33.0,NOISE
2025_02_12,IS,0,FLATLINE,NONE,0.0,7.71902805039872,1739318400,1739322890,74.8,FLATLINE
2025_02_12,IS,1,GENTLE_LINEAR_UP,NONE,0.9405211195432934,7.521535245430728,1739324380,1739326500,35.3,GENTLE_LINEAR_UP
2025_02_12,IS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8673970897622411,7.247521603349644,1739326500,1739331000,75.0,GENTLE_CONCAVE_DOWN
2025_02_12,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9537312660981788,10.314611555750089,1739331000,1739347550,275.8,GENTLE_LINEAR_DOWN
2025_02_12,IS,4,FLATLINE,NONE,0.0,10.233053070525129,1739347550,1739353500,99.2,FLATLINE
2025_02_12,IS,5,NOISE,NONE,0.6177266141351969,15.800009063677136,1739353500,1739367900,240.0,NOISE
2025_02_12,IS,6,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9693074559532636,107.79046245600388,1739367900,1739379600,195.0,STEEP_CONVEX_DOWN
2025_02_12,IS,7,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9937813980580196,36.70959182819711,1739379600,1739404795,419.9,GENTLE_CONCAVE_UP
2025_02_13,IS,0,NOISE,NONE,-2.0,8.729633715946086,1739404800,1739409050,70.8,NOISE
2025_02_13,IS,1,FLATLINE,NONE,0.0,8.631220331958028,1739410985,1739413650,44.4,FLATLINE
2025_02_13,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.8600013158694865,7.743322479781762,1739413650,1739417400,62.5,GENTLE_CONVEX_UP
2025_02_13,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9441246452029742,9.922077165681424,1739417400,1739430900,225.0,GENTLE_CONCAVE_UP
2025_02_13,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9707992893263728,30.294603351870133,1739430900,1739446955,267.6,GENTLE_LINEAR_DOWN
2025_02_13,IS,5,FLATLINE,NONE,0.427713761556994,17.510829356590662,1739446955,1739454300,122.4,FLATLINE
2025_02_13,IS,6,STEEP_LINEAR_UP,NONE,0.9721079463847736,48.37740021575206,1739454300,1739472300,300.0,STEEP_LINEAR_UP
2025_02_13,IS,7,FLATLINE,NONE,0.0,27.046596293688488,1739472300,1739475900,60.0,FLATLINE
2025_02_13,IS,8,STEEP_LINEAR_UP,NONE,0.9912106866077354,37.93722521261198,1739475900,1739491195,254.9,STEEP_LINEAR_UP
2025_02_14,IS,0,NOISE,NONE,-2.0,10.24127703649764,1739491200,1739495475,71.2,NOISE
2025_02_14,IS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.9685795338765396,12.394673399308576,1739497300,1739512880,259.7,GENTLE_CONCAVE_UP
2025_02_14,IS,2,NOISE,NONE,0.7194321417021471,8.214736721975822,1739512880,1739517560,78.0,NOISE
2025_02_14,IS,3,FLATLINE,NONE,0.4107031115228747,12.757148462823931,1739517560,1739528100,175.7,FLATLINE
2025_02_14,IS,4,GENTLE_LINEAR_DOWN,NONE,0.961293832607284,19.650546796223058,1739528100,1739543400,255.0,GENTLE_LINEAR_DOWN
2025_02_14,IS,5,GENTLE_LINEAR_UP,NONE,0.9906073702547852,22.25053270974803,1739543400,1739570395,449.9,GENTLE_LINEAR_UP
2025_02_16,IS,0,NOISE,NONE,-2.0,12.9001487718224,1739746800,1739750385,59.8,NOISE
2025_02_17,IS,0,FLATLINE,NONE,0.0,3.9704214369243527,1739750400,1739754615,70.2,FLATLINE
2025_02_17,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9742383213771776,11.708220620094425,1739756225,1739779200,382.9,GENTLE_CONCAVE_UP
2025_02_17,IS,2,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9555982426515944,11.851694341508326,1739779200,1739791890,211.5,GENTLE_CONVEX_DOWN
2025_02_17,IS,3,GENTLE_CONCAVE_UP,SYMMETRIC,0.9330712776133756,6.9890497583150095,1739791890,1739801700,163.5,GENTLE_CONCAVE_UP
2025_02_17,IS,4,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9596852234230984,14.35707370700414,1739801700,1739833200,525.0,GENTLE_CONVEX_DOWN
2025_02_17,IS,5,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9136876061556716,9.367895906926512,1739833200,1739836550,55.8,GENTLE_CONCAVE_DOWN
2025_02_18,IS,0,NOISE,NONE,-2.0,5.109060114887507,1739836800,1739841270,74.5,NOISE
2025_02_18,IS,1,GENTLE_LINEAR_UP,NONE,0.9884852140102132,13.038842893002023,1739842990,1739873700,511.8,GENTLE_LINEAR_UP
2025_02_18,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.955976996056356,8.523004482139637,1739873700,1739883600,165.0,GENTLE_CONVEX_DOWN
2025_02_18,IS,3,NOISE,NONE,0.8007984407828062,9.818665115164414,1739883600,1739889920,105.3,NOISE
2025_02_18,IS,4,GENTLE_CONVEX_DOWN,SYMMETRIC,0.982073075937426,31.445128017717657,1739889920,1739912400,374.7,GENTLE_CONVEX_DOWN
2025_02_18,IS,5,GENTLE_LINEAR_UP,NONE,0.9756873731385144,33.04388020437049,1739912400,1739923195,179.9,GENTLE_LINEAR_UP
2025_02_19,IS,0,NOISE,NONE,-2.0,5.736446128652833,1739923200,1739927610,73.5,NOISE
2025_02_19,IS,1,GENTLE_LINEAR_UP,NONE,0.8692831566015032,7.458867744931722,1739929295,1739942365,217.8,GENTLE_LINEAR_UP
2025_02_19,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9815362031251658,16.26734064383517,1739942365,1739984400,700.6,GENTLE_LINEAR_DOWN
2025_02_19,IS,3,GENTLE_LINEAR_UP,NONE,0.9645930636859142,27.604456214512645,1739984400,1740000600,270.0,GENTLE_LINEAR_UP
2025_02_19,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9551258074850312,27.10245753421719,1740000600,1740009595,149.9,GENTLE_LINEAR_DOWN
2025_02_20,IS,0,NOISE,NONE,-2.0,6.846439336603606,1740009600,1740014085,74.8,NOISE
2025_02_20,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.983170158033426,11.161190061889624,1740015620,1740042440,447.0,GENTLE_CONVEX_DOWN
2025_02_20,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9619490671081236,13.30509174160762,1740042440,1740058200,262.7,GENTLE_CONCAVE_UP
2025_02_20,IS,3,FLATLINE,NONE,0.0,8.825244935359292,1740058200,1740061800,60.0,FLATLINE
2025_02_20,IS,4,NOISE,NONE,0.7756893361882645,12.34333419960378,1740061800,1740063600,30.0,NOISE
2025_02_20,IS,5,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9727521580629443,61.367856130959325,1740063600,1740077100,225.0,STEEP_CONVEX_DOWN
2025_02_20,IS,6,GENTLE_LINEAR_UP,NONE,0.9825797996362476,23.349496217186186,1740077100,1740095995,314.9,GENTLE_LINEAR_UP
2025_02_21,IS,0,NOISE,NONE,-2.0,8.06537902003209,1740096000,1740100900,81.7,NOISE
2025_02_21,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9640959432798876,8.287101938986037,1740102305,1740122805,341.7,GENTLE_LINEAR_DOWN
2025_02_21,IS,2,GENTLE_LINEAR_UP,NONE,0.9756270916642308,15.78145356120045,1740122805,1740150000,453.2,GENTLE_LINEAR_UP
2025_02_21,IS,3,STEEP_LINEAR_DOWN,NONE,0.9974098602589788,75.56821128709855,1740150000,1740175195,419.9,STEEP_LINEAR_DOWN
2025_02_23,IS,0,NOISE,NONE,-2.0,8.966829171473476,1740351600,1740355195,59.9,NOISE
2025_02_24,IS,0,FLATLINE,NONE,-2.0,11.364491719380023,1740355200,1740366000,180.0,FLATLINE
2025_02_24,IS,1,GENTLE_LINEAR_UP,NONE,0.9536997604517712,9.138373834069668,1740366000,1740382200,270.0,GENTLE_LINEAR_UP
2025_02_24,IS,2,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9505531739919172,22.61745427216021,1740382200,1740391355,152.6,GENTLE_CONVEX_DOWN
2025_02_24,IS,3,NOISE,NONE,0.3465113428560354,17.11658028010634,1740391355,1740404775,223.7,NOISE
2025_02_24,IS,4,FLATLINE,NONE,0.0,15.57534505113635,1740404775,1740408300,58.8,FLATLINE
2025_02_24,IS,5,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9718061513576566,87.01782511731273,1740408300,1740421800,225.0,STEEP_CONVEX_DOWN
2025_02_24,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8919474548925065,36.88237120375168,1740421800,1740427200,90.0,GENTLE_CONCAVE_UP
2025_02_24,IS,7,STEEP_LINEAR_DOWN,NONE,0.9889001094133144,56.96170594692921,1740427200,1740441595,239.9,STEEP_LINEAR_DOWN
2025_02_25,IS,0,NOISE,NONE,-2.0,15.068098515802296,1740441600,1740445450,64.2,NOISE
2025_02_25,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8746208315797912,9.99729613692038,1740447120,1740448045,15.4,GENTLE_CONVEX_UP
2025_02_25,IS,2,FLATLINE,NONE,0.7962197372218044,8.591473625372043,1740448045,1740458470,173.8,FLATLINE
2025_02_25,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9756296432425852,24.039003569446542,1740458470,1740485860,456.5,GENTLE_LINEAR_DOWN
2025_02_25,IS,4,GENTLE_LINEAR_UP,NONE,0.9566039117328416,36.24035763277065,1740485860,1740495620,162.7,GENTLE_LINEAR_UP
2025_02_25,IS,5,STEEP_LINEAR_DOWN,NONE,0.9677244868983144,111.14688185806106,1740495620,1740508200,209.7,STEEP_LINEAR_DOWN
2025_02_25,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.966427189137774,47.16762381086632,1740508200,1740517200,150.0,GENTLE_CONCAVE_UP
2025_02_25,IS,7,NOISE,NONE,0.4581652824909535,31.509198300729985,1740517200,1740525300,135.0,NOISE
2025_02_25,IS,8,GENTLE_LINEAR_UP,NONE,0.8954573233158256,24.014325642572796,1740525300,1740527995,44.9,GENTLE_LINEAR_UP
2025_02_26,IS,0,NOISE,NONE,-2.0,13.161317803332215,1740528000,1740532135,68.9,NOISE
2025_02_26,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9203356963965412,11.745219132831624,1740534120,1740536035,31.9,GENTLE_CONVEX_DOWN
2025_02_26,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.913532951651416,11.772292520009064,1740536035,1740539700,61.1,GENTLE_CONVEX_UP
2025_02_26,IS,3,GENTLE_LINEAR_UP,NONE,0.99227629060121,13.531687362230718,1740539700,1740574195,574.9,GENTLE_LINEAR_UP
2025_02_26,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9166097046111862,20.793094640240707,1740574195,1740584700,175.1,GENTLE_LINEAR_DOWN
2025_02_26,IS,5,GENTLE_LINEAR_UP,NONE,0.911894891982348,47.91173526462588,1740584700,1740594600,165.0,GENTLE_LINEAR_UP
2025_02_26,IS,6,STEEP_LINEAR_DOWN,NONE,0.967590994223331,81.67794162876443,1740594600,1740606320,195.3,STEEP_LINEAR_DOWN
2025_02_26,IS,7,GENTLE_LINEAR_UP,NONE,0.957867217871756,51.08706240091275,1740606320,1740614395,134.6,GENTLE_LINEAR_UP
2025_02_27,IS,0,NOISE,NONE,-2.0,29.50229292729085,1740614400,1740618185,63.1,NOISE
2025_02_27,IS,1,GENTLE_LINEAR_UP,NONE,0.9073286014853844,21.05567415342817,1740619975,1740621895,32.0,GENTLE_LINEAR_UP
2025_02_27,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9411551420485622,18.94294416800928,1740621895,1740632675,179.7,GENTLE_CONCAVE_UP
2025_02_27,IS,3,FLATLINE,NONE,0.8657546777770089,17.79503548275936,1740632675,1740634200,25.4,FLATLINE
2025_02_27,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9873606861018404,24.738721649867824,1740634200,1740667500,555.0,GENTLE_CONCAVE_UP
2025_02_27,IS,5,STEEP_LINEAR_DOWN,NONE,0.9778323661480688,101.06614700932114,1740667500,1740700795,554.9,STEEP_LINEAR_DOWN
2025_02_28,IS,0,NOISE,NONE,-2.0,17.390631539426362,1740700800,1740704680,64.7,NOISE
2025_02_28,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9527597748004826,26.66787004986464,1740706435,1740721500,251.1,GENTLE_LINEAR_DOWN
2025_02_28,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9227642632448104,24.64957651047433,1740721500,1740730500,150.0,GENTLE_CONCAVE_UP
2025_02_28,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.8822354358633844,18.28557686813298,1740730500,1740731625,18.8,GENTLE_CONVEX_UP
2025_02_28,IS,4,GENTLE_LINEAR_UP,NONE,0.9658915376273508,21.790557720552947,1740731625,1740745285,227.7,GENTLE_LINEAR_UP
2025_02_28,IS,5,GENTLE_LINEAR_DOWN,NONE,0.942986948981903,26.603593248386,1740745285,1740756600,188.6,GENTLE_LINEAR_DOWN
2025_02_28,IS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.948771699997678,58.96052343615956,1740756600,1740766500,165.0,GENTLE_CONCAVE_UP
2025_02_28,IS,7,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9438402628991706,69.98713826650761,1740766500,1740774600,135.0,GENTLE_CONVEX_DOWN
2025_02_28,IS,8,STEEP_LINEAR_UP,NONE,0.9786364301337456,110.64579262985856,1740774600,1740779995,89.9,STEEP_LINEAR_UP
2025_03_02,IS,0,NOISE,NONE,-2.0,23.371914013708768,1740956400,1740959995,59.9,NOISE
2025_03_03,IS,0,NOISE,NONE,-2.0,9.915248397454594,1740960000,1740963660,61.0,NOISE
2025_03_03,IS,1,GENTLE_LINEAR_UP,NONE,0.986392632842376,21.40290778027669,1740965520,1740990600,418.0,GENTLE_LINEAR_UP
2025_03_03,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8984091082451353,26.195898799067077,1740990600,1740996900,105.0,GENTLE_CONVEX_DOWN
2025_03_03,IS,3,GENTLE_LINEAR_UP,NONE,0.9633952252667208,28.71909312575444,1740996900,1741014000,285.0,GENTLE_LINEAR_UP
2025_03_03,IS,4,STEEP_LINEAR_DOWN,NONE,0.9788186224863088,102.55197862779131,1741014000,1741046390,539.8,STEEP_LINEAR_DOWN
2025_03_04,IS,0,FLATLINE,NONE,-2.0,18.025158820818355,1741046400,1741053600,120.0,FLATLINE
2025_03_04,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9082152264190152,19.74602720578056,1741053600,1741057785,69.8,GENTLE_CONVEX_UP
2025_03_04,IS,2,GENTLE_LINEAR_UP,NONE,0.9628447260895712,18.14864860122213,1741057785,1741073400,260.2,GENTLE_LINEAR_UP
2025_03_04,IS,3,GENTLE_LINEAR_DOWN,NONE,0.967733533270372,49.27460976830545,1741073400,1741111200,630.0,GENTLE_LINEAR_DOWN
2025_03_04,IS,4,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9677993987149488,96.50717467726513,1741111200,1741132795,359.9,STEEP_CONCAVE_UP
2025_03_05,IS,0,NOISE,NONE,-2.0,19.56110966889552,1741132800,1741136595,63.2,NOISE
2025_03_05,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9448398750250858,25.697012697717284,1741138370,1741148105,162.2,GENTLE_CONVEX_DOWN
2025_03_05,IS,2,GENTLE_LINEAR_UP,NONE,0.9723456499538125,22.385566445954428,1741148105,1741174200,434.9,GENTLE_LINEAR_UP
2025_03_05,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9837220802072516,48.12356345177668,1741174200,1741197600,390.0,GENTLE_LINEAR_DOWN
2025_03_05,IS,4,STEEP_LINEAR_UP,NONE,0.9622623706566832,85.21002195474425,1741197600,1741219195,359.9,STEEP_LINEAR_UP
2025_03_06,IS,0,NOISE,NONE,-2.0,12.285942072666163,1741219200,1741236295,284.9,NOISE
2025_03_06,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9506090070299628,11.95954944267809,1741236295,1741247100,180.1,GENTLE_CONCAVE_UP
2025_03_06,IS,2,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9821206923278673,43.78428158486669,1741247100,1741275900,480.0,STEEP_CONVEX_DOWN
2025_03_06,IS,3,NOISE,NONE,0.6834511577379002,76.76001318483127,1741275900,1741281300,90.0,NOISE
2025_03_06,IS,4,STEEP_LINEAR_DOWN,NONE,0.9616927726016872,87.77212525402167,1741281300,1741297525,270.4,STEEP_LINEAR_DOWN
2025_03_06,IS,5,STEEP_LINEAR_UP,NONE,0.9669799197362016,56.2796495406478,1741297525,1741305595,134.5,STEEP_LINEAR_UP
2025_03_07,IS,0,NOISE,NONE,-2.0,21.71852976355385,1741305600,1741309570,66.2,NOISE
2025_03_07,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8793728832925725,15.845036964646294,1741311355,1741318180,113.8,GENTLE_CONCAVE_UP
2025_03_07,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9255807233517312,11.57873149216706,1741318200,1741320320,35.3,GENTLE_LINEAR_DOWN
2025_03_07,IS,3,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9691074028836484,14.885774962656408,1741320320,1741338000,294.7,GENTLE_CONVEX_DOWN
2025_03_07,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.967679418195539,19.28931932557926,1741338000,1741349700,195.0,GENTLE_CONCAVE_UP
2025_03_07,IS,5,STEEP_LINEAR_DOWN,NONE,0.9740249043807304,64.37432280888034,1741349700,1741374000,405.0,STEEP_LINEAR_DOWN
2025_03_07,IS,6,STEEP_LINEAR_UP,NONE,0.982658674340816,98.9350580758989,1741374000,1741384795,179.9,STEEP_LINEAR_UP
2025_03_09,IS,0,FLATLINE,NONE,0.0,11.56392074941772,1741557600,1741561385,63.1,FLATLINE
2025_03_09,IS,1,NOISE,NONE,0.8441520049153728,16.264689695870043,1741563280,1741564795,25.2,NOISE
2025_03_10,IS,0,NOISE,NONE,-2.0,14.851784047936407,1741564800,1741568575,62.9,NOISE
2025_03_10,IS,1,GENTLE_LINEAR_UP,NONE,0.9645996693056628,27.362067754393934,1741570510,1741585310,246.7,GENTLE_LINEAR_UP
2025_03_10,IS,2,STEEP_LINEAR_DOWN,NONE,0.975803267708486,54.89046235362744,1741585310,1741647600,1038.2,STEEP_LINEAR_DOWN
2025_03_10,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.9032088560941895,43.54704434743647,1741647825,1741648735,15.2,GENTLE_CONVEX_UP
2025_03_10,IS,4,FLATLINE,NONE,0.0,43.43874400599461,1741648735,1741649400,11.1,FLATLINE
2025_03_10,IS,5,GENTLE_LINEAR_DOWN,NONE,0.8677218312746248,58.96913013521666,1741649400,1741651195,29.9,GENTLE_LINEAR_DOWN
2025_03_11,IS,0,NOISE,NONE,-2.0,25.579607442995744,1741651200,1741654905,61.8,NOISE
2025_03_11,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8650417793446431,50.69449970743783,1741656685,1741659370,44.8,GENTLE_CONVEX_UP
2025_03_11,IS,2,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9606673095897076,52.33403346692607,1741659370,1741679395,333.8,STEEP_CONCAVE_UP
2025_03_11,IS,3,NOISE,NONE,0.7826429649440969,19.714331931740094,1741679395,1741680900,25.1,NOISE
2025_03_11,IS,4,GENTLE_LINEAR_UP,NONE,0.9753270222618882,36.07810123223098,1741680900,1741693575,211.2,GENTLE_LINEAR_UP
2025_03_11,IS,5,FLATLINE,NONE,0.0,18.29986554388461,1741693575,1741694400,13.8,FLATLINE
2025_03_11,IS,6,GENTLE_LINEAR_DOWN,NONE,0.9873936724180524,62.60256056480678,1741694440,1741717800,389.3,GENTLE_LINEAR_DOWN
2025_03_11,IS,7,STEEP_CONCAVE_UP,BACK_SKEWED,0.9578060600658604,117.35632310932536,1741717800,1741733100,255.0,STEEP_CONCAVE_UP
2025_03_11,IS,8,STEEP_LINEAR_DOWN,NONE,0.9683539330078936,52.69877804455847,1741733100,1741737595,74.9,STEEP_LINEAR_DOWN
2025_03_12,IS,0,NOISE,NONE,-2.0,13.369990745383282,1741737600,1741741625,67.1,NOISE
2025_03_12,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9297067049114568,14.457459597219632,1741743540,1741746630,51.5,GENTLE_CONVEX_UP
2025_03_12,IS,2,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9611717041087844,13.99467291861086,1741746630,1741750200,59.5,GENTLE_CONCAVE_DOWN
2025_03_12,IS,3,NOISE,NONE,0.8287956545891356,10.343422599661343,1741750200,1741761925,195.4,NOISE
2025_03_12,IS,4,FLATLINE,NONE,0.0,9.046983632069397,1741761925,1741762800,14.6,FLATLINE
2025_03_12,IS,5,NOISE,NONE,0.8475798322164586,24.42888173197996,1741762800,1741768330,92.2,NOISE
2025_03_12,IS,6,GENTLE_LINEAR_UP,NONE,0.9923464121800908,41.77475415479909,1741768330,1741791600,387.8,GENTLE_LINEAR_UP
2025_03_12,IS,7,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9570597932683396,85.84579965342478,1741791600,1741800600,150.0,GENTLE_CONVEX_DOWN
2025_03_12,IS,8,GENTLE_CONCAVE_UP,SYMMETRIC,0.9402048360568016,59.465758348982206,1741800600,1741808700,135.0,GENTLE_CONCAVE_UP
2025_03_12,IS,9,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9381092315780792,37.67725022320218,1741808700,1741823100,240.0,GENTLE_CONVEX_DOWN
2025_03_12,IS,10,FLATLINE,NONE,0.0,31.969704823691544,1741823100,1741823995,14.9,FLATLINE
2025_03_13,IS,0,NOISE,NONE,-2.0,15.913918684822995,1741824000,1741828060,67.7,NOISE
2025_03_13,IS,1,GENTLE_LINEAR_DOWN,NONE,0.976047035155345,31.140765153048196,1741829870,1741857300,457.2,GENTLE_LINEAR_DOWN
2025_03_13,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9562970334846356,51.10089017947084,1741857300,1741869900,210.0,GENTLE_CONCAVE_UP
2025_03_13,IS,3,STEEP_LINEAR_DOWN,NONE,0.986022638507148,61.2926947592298,1741869900,1741893300,390.0,STEEP_LINEAR_DOWN
2025_03_13,IS,4,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8730642174351742,64.1658224284081,1741893300,1741895100,30.0,GENTLE_CONCAVE_DOWN
2025_03_13,IS,5,FLATLINE,NONE,0.0,64.77850126548626,1741895100,1741897800,45.0,FLATLINE
2025_03_13,IS,6,GENTLE_LINEAR_UP,NONE,0.9369432801344432,46.76703448930407,1741897800,1741910395,209.9,GENTLE_LINEAR_UP
2025_03_14,IS,0,NOISE,NONE,-2.0,14.062822029724996,1741910400,1741914110,61.8,NOISE
2025_03_14,IS,1,GENTLE_LINEAR_UP,NONE,0.9672834231425658,16.100166966984734,1741916010,1741932900,281.5,GENTLE_LINEAR_UP
2025_03_14,IS,2,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9563122215530429,17.675070631360903,1741932900,1741942865,166.1,GENTLE_CONVEX_DOWN
2025_03_14,IS,3,GENTLE_LINEAR_UP,NONE,0.9670436454600466,36.127621761122,1741942865,1741978800,598.9,GENTLE_LINEAR_UP
2025_03_14,IS,4,FLATLINE,NONE,0.0,26.00313627555609,1741978800,1741979700,15.0,FLATLINE
2025_03_14,IS,5,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8718612598780986,27.987848336065127,1741979700,1741985995,104.9,GENTLE_CONCAVE_UP
2025_03_16,IS,0,NOISE,NONE,-2.0,2.327248926362664,1742162400,1742166175,62.9,NOISE
2025_03_16,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8536019821649501,20.984169234898445,1742168380,1742169595,20.2,GENTLE_CONCAVE_UP
2025_03_17,IS,0,NOISE,NONE,-2.0,12.009864642100366,1742169600,1742185800,270.0,NOISE
2025_03_17,IS,1,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.948542039364686,9.496703621150589,1742185800,1742201100,255.0,GENTLE_CONVEX_DOWN
2025_03_17,IS,2,GENTLE_LINEAR_UP,NONE,0.9878075572307377,33.11015390756885,1742201100,1742226300,420.0,GENTLE_LINEAR_UP
2025_03_17,IS,3,NOISE,NONE,0.8354437540168155,45.772257991375454,1742226300,1742234400,135.0,NOISE
2025_03_17,IS,4,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9639745926133682,73.06349922279419,1742234400,1742251360,282.7,STEEP_CONCAVE_UP
2025_03_17,IS,5,STEEP_LINEAR_DOWN,NONE,0.9848056646941364,31.841228768314988,1742251360,1742255990,77.2,STEEP_LINEAR_DOWN
2025_03_18,IS,0,NOISE,NONE,-2.0,9.47365161967816,1742256000,1742260580,76.3,NOISE
2025_03_18,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9613635843997664,16.405640839843738,1742262460,1742281205,312.4,GENTLE_LINEAR_DOWN
2025_03_18,IS,2,GENTLE_LINEAR_UP,NONE,0.9603294858597642,20.57341717053294,1742281205,1742295095,231.5,GENTLE_LINEAR_UP
2025_03_18,IS,3,STEEP_LINEAR_DOWN,NONE,0.9712917773560732,60.05119259872532,1742295095,1742319010,398.6,STEEP_LINEAR_DOWN
2025_03_18,IS,4,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8743666520512302,27.85549037715902,1742319010,1742328010,150.0,GENTLE_CONCAVE_UP
2025_03_18,IS,5,FLATLINE,NONE,0.0,20.18576527788612,1742328010,1742336695,144.8,FLATLINE
2025_03_18,IS,6,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8913247027195489,16.926808444560496,1742337000,1742342395,89.9,GENTLE_CONVEX_DOWN
2025_03_19,IS,0,NOISE,NONE,-2.0,25.47570893228541,1742342400,1742346905,75.1,NOISE
2025_03_19,IS,1,FLATLINE,NONE,0.0,13.499435181737365,1742349270,1742357710,140.7,FLATLINE
