entry_i,exit_i,dir,entry,exit,pts,reason,day,usd
1012,1025,-1,25134.0,25161.25,-28.14,theme,2026_03_11,-56.28
1039,1041,-1,25180.0,25189.25,-10.14,theme,2026_03_11,-20.28
1067,1082,-1,25137.5,25192.0,-55.39,theme,2026_03_11,-110.78
1130,1142,-1,25180.0,25159.0,20.11,eod,2026_03_11,40.22
137,146,-1,24978.0,24991.0,-13.89,theme,2026_03_12,-27.78
231,233,-1,24998.0,24989.0,8.11,target,2026_03_12,16.22
436,447,-1,24973.0,24986.75,-14.64,theme,2026_03_12,-29.28
525,536,1,25047.5,25112.0,63.61,target,2026_03_12,127.22
547,584,1,25092.25,25070.0,-23.14,theme,2026_03_12,-46.28
622,675,1,25118.5,25107.75,-11.64,theme,2026_03_12,-23.28
724,726,1,25126.25,25136.25,9.11,target,2026_03_12,18.22
736,747,1,25080.75,25040.0,-41.64,theme,2026_03_12,-83.28
873,877,-1,24957.25,24895.0,61.36,target,2026_03_12,122.72
906,921,-1,24875.75,24805.0,69.86,target,2026_03_12,139.72
961,963,-1,24903.75,24901.75,1.1099999999999999,theme,2026_03_12,2.2199999999999998
1041,1043,-1,24879.75,24915.0,-36.14,theme,2026_03_12,-72.28
1053,1063,-1,24871.0,24896.0,-25.89,theme,2026_03_12,-51.78
1088,1094,-1,24849.0,24817.0,31.11,target,2026_03_12,62.22
1163,1165,-1,24812.5,24790.0,21.61,target,2026_03_12,43.22
1175,1190,-1,24823.25,24829.25,-6.89,theme,2026_03_12,-13.78
87,93,-1,24784.0,24773.75,9.36,target,2026_03_13,18.72
125,131,-1,24830.25,24822.5,6.86,theme,2026_03_13,13.72
310,339,1,24834.0,24792.75,-42.14,theme,2026_03_13,-84.28
505,506,-1,24647.75,24647.5,-0.64,target,2026_03_13,-1.28
544,555,-1,24656.25,24682.75,-27.39,theme,2026_03_13,-54.78
623,632,-1,24741.25,24765.0,-24.64,theme,2026_03_13,-49.28
727,786,1,24855.25,24931.75,75.61,target,2026_03_13,151.22
796,836,1,24885.0,24843.75,-42.14,theme,2026_03_13,-84.28
873,886,1,24888.25,24869.75,-19.39,theme,2026_03_13,-38.78
1006,1012,-1,24647.75,24671.0,-24.14,theme,2026_03_13,-48.28
1051,1080,-1,24620.0,24640.0,-20.89,theme,2026_03_13,-41.78
1128,1137,-1,24602.0,24650.75,-49.64,theme,2026_03_13,-99.28
1183,1188,-1,24592.75,24586.25,5.61,target,2026_03_13,11.22
1219,1223,-1,24608.0,24583.25,23.86,target,2026_03_13,47.72
1236,1272,-1,24576.75,24560.0,15.86,target,2026_03_13,31.72
104,108,-1,24642.5,24667.0,-25.39,theme,2026_03_16,-50.78
153,181,1,24702.0,24722.5,19.61,target,2026_03_16,39.22
193,196,1,24708.0,24718.75,9.86,target,2026_03_16,19.72
212,213,1,24701.25,24684.0,-18.14,theme,2026_03_16,-36.28
257,277,1,24707.75,24689.25,-19.39,theme,2026_03_16,-38.78
313,333,1,24707.75,24729.75,21.11,target,2026_03_16,42.22
451,458,1,24725.25,24739.75,13.61,target,2026_03_16,27.22
557,571,1,24755.0,24737.25,-18.64,theme,2026_03_16,-37.28
617,618,1,24734.5,24732.5,-2.89,theme,2026_03_16,-5.78
637,640,1,24722.5,24719.0,-4.39,theme,2026_03_16,-8.78
710,735,-1,24721.75,24740.25,-19.39,theme,2026_03_16,-38.78
811,817,1,24800.75,24836.25,34.61,target,2026_03_16,69.22
898,902,1,24872.0,24884.0,11.11,target,2026_03_16,22.22
914,917,1,24870.0,24868.25,-2.64,theme,2026_03_16,-5.28
956,957,1,24906.25,24931.5,24.36,target,2026_03_16,48.72
993,1001,1,24901.75,24854.0,-48.64,theme,2026_03_16,-97.28
1074,1088,1,24915.5,24912.0,-4.39,theme,2026_03_16,-8.78
1141,1155,1,24933.5,24923.5,-10.89,theme,2026_03_16,-21.78
1267,1269,1,24906.5,24916.75,9.36,theme,2026_03_16,18.72
1353,1379,-1,24867.0,24873.25,-7.14,eod,2026_03_16,-14.28
92,94,-1,24854.5,24862.25,-8.64,theme,2026_03_17,-17.28
158,161,-1,24855.0,24840.0,14.11,target,2026_03_17,28.22
195,199,-1,24830.25,24824.5,4.86,target,2026_03_17,9.72
213,219,-1,24836.0,24829.25,5.86,theme,2026_03_17,11.72
238,247,-1,24835.5,24817.75,16.86,target,2026_03_17,33.72
273,291,-1,24825.75,24809.5,15.36,target,2026_03_17,30.72
381,382,-1,24810.5,24808.75,0.86,theme,2026_03_17,1.72
611,636,-1,24763.75,24745.25,17.61,target,2026_03_17,35.22
648,653,-1,24788.0,24759.5,27.61,target,2026_03_17,55.22
664,668,-1,24782.25,24777.5,3.86,theme,2026_03_17,7.72
837,840,1,24815.75,24815.0,-1.6400000000000001,theme,2026_03_17,-3.2800000000000002
961,988,1,25086.75,25060.0,-27.64,theme,2026_03_17,-55.28
1013,1015,1,25073.5,25079.0,4.61,target,2026_03_17,9.22
1027,1036,1,25051.0,25039.5,-12.39,theme,2026_03_17,-24.78
1106,1133,1,25016.0,25004.75,-12.14,theme,2026_03_17,-24.28
1284,1301,1,25003.5,25005.25,0.86,theme,2026_03_17,1.72
1321,1337,1,25021.25,25022.75,0.61,theme,2026_03_17,1.22
631,654,1,25167.75,25175.25,6.61,target,2026_03_18,13.22
715,722,1,25174.0,25168.75,-6.14,theme,2026_03_18,-12.28
915,917,-1,24899.25,24884.5,13.86,target,2026_03_18,27.72
979,983,-1,24906.0,24891.5,13.61,target,2026_03_18,27.22
1029,1032,-1,24922.0,24922.0,-0.89,theme,2026_03_18,-1.78
1077,1081,-1,24908.5,24879.5,28.11,target,2026_03_18,56.22
1091,1114,-1,24876.0,24870.5,4.61,target,2026_03_18,9.22
1125,1142,-1,24852.0,24814.0,37.11,target,2026_03_18,74.22
1178,1188,-1,24862.5,24880.0,-18.39,theme,2026_03_18,-36.78
1230,1233,-1,24855.75,24821.25,33.61,target,2026_03_18,67.22
61,69,-1,24592.5,24602.5,-10.89,theme,2026_03_19,-21.78
153,164,-1,24611.0,24591.75,18.36,target,2026_03_19,36.72
174,188,-1,24613.75,24615.25,-2.39,theme,2026_03_19,-4.78
530,542,-1,24598.5,24574.5,23.11,target,2026_03_19,46.22
560,562,-1,24619.75,24613.0,5.86,target,2026_03_19,11.72
572,575,-1,24584.75,24571.0,12.86,target,2026_03_19,25.72
589,596,-1,24586.25,24555.5,29.86,target,2026_03_19,59.72
615,620,-1,24578.25,24571.5,5.86,target,2026_03_19,11.72
664,672,-1,24577.75,24559.75,17.11,target,2026_03_19,34.22
704,713,-1,24558.75,24630.0,-72.14,theme,2026_03_19,-144.28
764,769,-1,24573.75,24581.5,-8.64,theme,2026_03_19,-17.28
834,842,-1,24540.0,24510.5,28.61,target,2026_03_19,57.22
852,860,-1,24543.75,24500.75,42.11,target,2026_03_19,84.22
921,924,-1,24484.75,24432.25,51.61,target,2026_03_19,103.22
953,957,-1,24485.25,24490.5,-6.14,theme,2026_03_19,-12.28
1004,1006,-1,24471.25,24459.5,10.86,target,2026_03_19,21.72
1016,1024,-1,24475.0,24511.0,-36.89,theme,2026_03_19,-73.78
1051,1057,-1,24453.25,24405.0,47.36,target,2026_03_19,94.72
1072,1094,-1,24426.0,24470.75,-45.64,theme,2026_03_19,-91.28
1161,1192,-1,24421.75,24451.5,-30.64,theme,2026_03_19,-61.28
1249,1264,-1,24436.75,24571.0,-135.14,theme,2026_03_19,-270.28
1289,1316,1,24588.25,24592.0,2.86,theme,2026_03_19,5.72
1341,1379,1,24620.25,24617.0,-4.14,eod,2026_03_19,-8.28
193,227,1,24927.0,24948.75,20.86,target,2026_03_20,41.72
239,263,1,24913.5,24931.5,17.11,theme,2026_03_20,34.22
293,300,1,24936.5,24916.5,-20.89,theme,2026_03_20,-41.78
498,575,-1,24872.0,24872.0,-0.89,theme,2026_03_20,-1.78
643,701,-1,24863.25,24786.25,76.11,target,2026_03_20,152.22
840,845,-1,24739.5,24729.0,9.61,target,2026_03_20,19.22
973,1065,-1,24556.25,24592.0,-36.64,theme,2026_03_20,-73.28
1119,1174,-1,24561.25,24501.25,59.11,target,2026_03_20,118.22
1184,1224,-1,24486.25,24429.25,56.11,target,2026_03_20,112.22
1263,1267,-1,24409.75,24381.25,27.61,target,2026_03_20,55.22
1315,1326,-1,24360.5,24415.0,-55.39,theme,2026_03_20,-110.78
87,94,-1,24042.0,24031.75,9.36,target,2026_03_22,18.72
104,106,-1,24038.25,24013.0,24.36,target,2026_03_22,48.72
116,143,-1,23988.5,24083.75,-96.14,theme,2026_03_22,-192.28
189,208,-1,23995.75,24029.25,-34.39,theme,2026_03_22,-68.78
268,272,-1,24050.0,24041.0,8.11,target,2026_03_22,16.22
284,294,-1,24021.25,23995.0,25.36,target,2026_03_22,50.72
304,313,-1,24021.25,23981.5,38.86,target,2026_03_22,77.72
328,343,-1,23992.25,23979.25,12.11,target,2026_03_22,24.22
379,396,-1,23974.5,23995.0,-21.39,theme,2026_03_22,-42.78
452,454,-1,23958.75,23944.5,13.36,target,2026_03_22,26.72
465,469,-1,23965.0,23946.75,17.36,target,2026_03_22,34.72
479,486,-1,23968.0,23942.75,24.36,target,2026_03_22,48.72
83,100,1,24344.0,24329.75,-15.14,theme,2026_03_23,-30.28
159,167,1,24270.0,24278.5,7.61,theme,2026_03_23,15.22
212,244,1,24334.0,24339.0,4.11,theme,2026_03_23,8.22
466,469,-1,24255.0,24242.5,11.61,target,2026_03_23,23.22
479,486,-1,24263.75,24238.5,24.36,target,2026_03_23,48.72
556,563,-1,24176.75,24115.25,60.61,target,2026_03_23,121.22
589,596,-1,24167.25,24130.5,35.86,target,2026_03_23,71.72
606,610,-1,24167.5,24175.75,-9.14,theme,2026_03_23,-18.28
694,696,-1,24190.25,24150.75,38.61,target,2026_03_23,77.22
709,726,-1,24170.5,24196.5,-26.89,theme,2026_03_23,-53.78
882,883,1,24788.75,24841.75,52.11,target,2026_03_23,104.22
909,934,1,24869.0,24789.5,-80.39,theme,2026_03_23,-160.78
968,974,1,24877.0,24915.75,37.86,target,2026_03_23,75.72
992,1032,1,24920.25,24975.75,54.61,target,2026_03_23,109.22
1042,1043,1,24924.25,24946.0,20.86,target,2026_03_23,41.72
104,135,-1,24764.25,24665.5,97.86,target,2026_03_24,195.72
147,274,-1,24676.25,24557.75,117.61,theme,2026_03_24,235.22
306,348,-1,24544.75,24567.25,-23.39,theme,2026_03_24,-46.78
398,425,-1,24546.75,24524.0,21.86,target,2026_03_24,43.72
435,474,-1,24529.25,24557.5,-29.14,theme,2026_03_24,-58.28
577,601,1,24744.0,24772.75,27.86,target,2026_03_24,55.72
622,627,1,24719.0,24697.5,-22.39,theme,2026_03_24,-44.78
710,717,1,24679.0,24704.75,24.86,target,2026_03_24,49.72
727,742,1,24705.0,24717.25,11.36,theme,2026_03_24,22.72
914,994,-1,24549.75,24522.75,26.11,theme,2026_03_24,52.22
1192,1202,-1,24478.0,24540.5,-63.39,theme,2026_03_24,-126.78
1290,1296,-1,24562.5,24526.75,34.86,target,2026_03_24,69.72
1306,1316,-1,24523.75,24496.75,26.11,target,2026_03_24,52.22
1327,1340,-1,24519.75,24552.75,-33.89,theme,2026_03_24,-67.78
1352,1357,1,24702.75,24782.25,78.61,target,2026_03_24,157.22
1369,1379,1,24708.25,24699.25,-9.89,eod,2026_03_24,-19.78
71,122,1,24716.75,24687.0,-30.64,theme,2026_03_25,-61.28
173,203,1,24752.75,24752.25,-1.3900000000000001,theme,2026_03_25,-2.7800000000000002
430,433,-1,24714.0,24721.75,-8.64,theme,2026_03_25,-17.28
539,540,-1,24661.0,24673.75,-13.64,theme,2026_03_25,-27.28
648,660,1,24783.75,24736.25,-48.39,theme,2026_03_25,-96.78
736,769,1,24759.25,24747.75,-12.39,theme,2026_03_25,-24.78
786,848,1,24770.5,24832.5,61.11,target,2026_03_25,122.22
912,936,1,24760.5,24775.5,14.11,target,2026_03_25,28.22
947,951,1,24741.0,24675.75,-66.14,theme,2026_03_25,-132.28
1033,1038,-1,24689.0,24587.25,100.86,target,2026_03_25,201.72
1048,1113,-1,24684.25,24731.25,-47.89,theme,2026_03_25,-95.78
1158,1181,-1,24691.25,24754.0,-63.64,theme,2026_03_25,-127.28
1220,1229,-1,24726.5,24715.25,10.36,target,2026_03_25,20.72
1239,1249,-1,24703.5,24692.5,10.11,theme,2026_03_25,20.22
1277,1291,-1,24656.0,24645.0,10.11,target,2026_03_25,20.22
1304,1313,-1,24650.5,24660.5,-10.89,theme,2026_03_25,-21.78
1363,1379,-1,24655.75,24664.0,-9.14,eod,2026_03_25,-18.28
193,200,-1,24654.0,24636.0,17.11,theme,2026_03_26,34.22
384,388,-1,24655.5,24657.0,-2.39,theme,2026_03_26,-4.78
513,523,-1,24575.25,24565.75,8.61,theme,2026_03_26,17.22
565,573,-1,24560.0,24534.5,24.61,target,2026_03_26,49.22
589,602,-1,24564.25,24564.25,-0.89,theme,2026_03_26,-1.78
728,732,-1,24470.5,24479.75,-10.14,theme,2026_03_26,-20.28
780,782,-1,24473.5,24458.75,13.86,target,2026_03_26,27.72
792,801,-1,24467.75,24452.0,14.86,target,2026_03_26,29.72
813,817,-1,24438.25,24429.5,7.86,target,2026_03_26,15.72
903,918,-1,24413.25,24449.25,-36.89,theme,2026_03_26,-73.78
1077,1092,-1,24384.75,24354.25,29.61,target,2026_03_26,59.22
1253,1264,-1,24179.75,24158.5,20.36,target,2026_03_26,40.72
188,201,-1,24127.0,24137.75,-11.64,theme,2026_03_27,-23.28
267,274,-1,24144.25,24169.5,-26.14,theme,2026_03_27,-52.28
515,529,1,24218.75,24198.25,-21.39,theme,2026_03_27,-42.78
695,701,-1,24094.75,24067.75,26.11,target,2026_03_27,52.22
855,876,-1,23925.75,23913.25,11.61,target,2026_03_27,23.22
920,933,-1,23908.0,23902.75,4.36,target,2026_03_27,8.72
950,951,-1,23911.0,23866.25,43.86,target,2026_03_27,87.72
984,990,-1,23787.25,23773.0,13.36,target,2026_03_27,26.72
1012,1015,-1,23808.5,23786.25,21.36,target,2026_03_27,42.72
1027,1029,-1,23816.5,23818.5,-2.89,target,2026_03_27,-5.78
1097,1107,-1,23791.5,23776.25,14.36,target,2026_03_27,28.72
1125,1141,-1,23770.25,23754.5,14.86,target,2026_03_27,29.72
1151,1154,-1,23768.25,23753.5,13.86,target,2026_03_27,27.72
1246,1247,-1,23660.25,23652.25,7.11,target,2026_03_27,14.22
1276,1301,-1,23631.0,23610.75,19.36,target,2026_03_27,38.72
1321,1335,-1,23587.25,23575.5,10.86,target,2026_03_27,21.72
68,87,-1,23179.75,23165.0,13.86,target,2026_03_29,27.72
142,143,-1,23218.25,23209.5,7.86,target,2026_03_29,15.72
184,185,-1,23169.5,23151.0,17.61,target,2026_03_29,35.22
195,217,-1,23161.5,23180.25,-19.64,theme,2026_03_29,-39.28
466,472,1,23340.5,23353.5,12.11,target,2026_03_29,24.22
496,499,1,23356.25,23365.75,8.61,target,2026_03_29,17.22
64,71,1,23511.75,23470.75,-41.89,theme,2026_03_30,-83.78
145,147,1,23503.0,23544.5,40.61,target,2026_03_30,81.22
163,185,1,23450.75,23446.75,-4.89,theme,2026_03_30,-9.78
220,226,1,23479.0,23499.75,19.86,target,2026_03_30,39.72
236,238,1,23500.5,23502.25,0.86,theme,2026_03_30,1.72
248,284,1,23522.75,23532.0,8.36,target,2026_03_30,16.72
466,472,1,23636.25,23649.25,12.11,target,2026_03_30,24.22
496,499,1,23652.0,23661.5,8.61,target,2026_03_30,17.22
604,605,1,23681.75,23699.0,16.36,target,2026_03_30,32.72
678,685,1,23712.5,23712.5,-0.89,theme,2026_03_30,-1.78
746,764,1,23707.0,23681.5,-26.39,theme,2026_03_30,-52.78
788,798,1,23721.25,23740.5,18.36,target,2026_03_30,36.72
828,859,1,23760.0,23777.25,16.36,target,2026_03_30,32.72
1009,1011,-1,23624.25,23606.25,17.11,target,2026_03_30,34.22
1097,1109,-1,23608.25,23571.75,35.61,target,2026_03_30,71.22
1121,1136,-1,23596.0,23577.0,18.11,target,2026_03_30,36.22
1222,1226,-1,23492.0,23470.75,20.36,target,2026_03_30,40.72
1299,1317,-1,23349.75,23455.25,-106.39,theme,2026_03_30,-212.78
1364,1379,-1,23398.5,23401.75,-4.14,eod,2026_03_30,-8.28
129,132,-1,23344.75,23322.75,21.11,target,2026_03_31,42.22
158,165,-1,23310.25,23453.75,-144.39,theme,2026_03_31,-288.78
319,339,1,23657.25,23633.5,-24.64,theme,2026_03_31,-49.28
597,605,1,23642.25,23678.75,35.61,target,2026_03_31,71.22
616,638,1,23647.25,23626.0,-22.14,theme,2026_03_31,-44.28
795,797,-1,23629.75,23671.75,-42.89,theme,2026_03_31,-85.78
854,860,1,23648.5,23676.5,27.11,target,2026_03_31,54.22
901,923,1,23672.75,23693.5,19.86,theme,2026_03_31,39.72
999,1001,1,23807.75,23812.75,4.11,target,2026_03_31,8.22
1055,1080,1,23788.75,23742.0,-47.64,theme,2026_03_31,-95.28
1102,1105,1,23831.0,23858.5,26.61,target,2026_03_31,53.22
1170,1172,1,24101.0,24129.75,27.86,target,2026_03_31,55.72
1182,1192,1,24089.75,24098.25,7.61,target,2026_03_31,15.22
1228,1238,1,24106.75,24152.5,44.86,target,2026_03_31,89.72
1270,1271,1,24141.25,24172.0,29.86,target,2026_03_31,59.72
1368,1379,1,24208.75,24200.5,-9.14,eod,2026_03_31,-18.28
139,169,1,24315.5,24312.75,-3.64,theme,2026_04_01,-7.28
556,568,1,24442.25,24443.25,0.10999999999999999,theme,2026_04_01,0.21999999999999997
650,672,1,24383.5,24329.5,-54.89,theme,2026_04_01,-109.78
856,867,1,24468.25,24430.75,-38.39,theme,2026_04_01,-76.78
945,946,1,24391.5,24381.5,-10.89,target,2026_04_01,-21.78
997,999,1,24441.0,24469.5,27.61,target,2026_04_01,55.22
1052,1056,1,24555.75,24573.0,16.36,target,2026_04_01,32.72
1177,1180,1,24610.5,24617.0,5.61,target,2026_04_01,11.22
139,147,-1,24469.25,24459.75,8.61,target,2026_04_02,17.22
157,167,-1,24470.5,24520.25,-50.64,theme,2026_04_02,-101.28
288,303,-1,24169.0,24152.75,15.36,target,2026_04_02,30.72
318,325,-1,24172.5,24188.75,-17.14,theme,2026_04_02,-34.28
379,389,-1,24126.5,24111.25,14.36,target,2026_04_02,28.72
424,442,-1,24112.25,24097.0,14.36,target,2026_04_02,28.72
453,454,-1,24111.25,24090.25,20.11,target,2026_04_02,40.22
511,516,-1,24080.25,24085.0,-5.64,theme,2026_04_02,-11.28
766,780,-1,24112.0,24108.5,2.61,theme,2026_04_02,5.22
856,876,-1,23984.5,24036.5,-52.89,theme,2026_04_02,-105.78
924,932,-1,24024.5,24108.5,-84.89,theme,2026_04_02,-169.78
944,949,-1,23990.5,24075.75,-86.14,theme,2026_04_02,-172.28
1006,1074,1,24493.25,24412.5,-81.64,theme,2026_04_02,-163.28
1131,1155,1,24440.75,24451.25,9.61,target,2026_04_02,19.22
1165,1191,1,24468.25,24382.25,-86.89,theme,2026_04_02,-173.78
1280,1311,1,24447.75,24483.75,35.11,target,2026_04_02,70.22
1321,1379,1,24513.75,24515.5,0.86,eod,2026_04_02,1.72
64,75,1,24493.25,24491.0,-3.14,theme,2026_04_03,-6.28
347,378,-1,24462.0,24474.0,-12.89,theme,2026_04_03,-25.78
410,456,-1,24468.5,24476.5,-8.89,theme,2026_04_03,-17.78
509,512,-1,24465.5,24448.75,15.86,target,2026_04_03,31.72
525,585,-1,24448.75,24454.75,-6.89,theme,2026_04_03,-13.78
661,771,-1,24443.25,24438.5,3.86,theme,2026_04_03,7.72
787,814,-1,24422.5,24449.0,-27.39,theme,2026_04_03,-54.78
896,901,-1,24424.25,24409.0,14.36,target,2026_04_03,28.72
105,117,-1,24069.75,24088.75,-19.89,theme,2026_04_05,-39.78
512,530,1,24232.0,24232.5,-0.39,theme,2026_04_05,-0.78
73,75,1,24343.75,24365.5,20.86,target,2026_04_06,41.72
106,115,1,24369.0,24376.0,6.11,target,2026_04_06,12.22
512,530,1,24527.75,24528.25,-0.39,theme,2026_04_06,-0.78
562,583,1,24543.75,24575.25,30.61,target,2026_04_06,61.22
661,666,1,24670.75,24680.0,8.36,target,2026_04_06,16.72
967,970,1,24595.25,24613.0,16.86,target,2026_04_06,33.72
980,1002,1,24664.5,24625.5,-39.89,theme,2026_04_06,-79.78
1063,1081,-1,24588.25,24618.0,-30.64,theme,2026_04_06,-61.28
1167,1193,-1,24587.5,24572.0,14.61,theme,2026_04_06,29.22
1221,1224,-1,24622.75,24639.0,-17.14,theme,2026_04_06,-34.28
1272,1280,1,24634.25,24636.5,1.3599999999999999,theme,2026_04_06,2.7199999999999998
1329,1348,1,24643.5,24641.5,-2.89,theme,2026_04_06,-5.78
182,191,-1,24586.5,24559.25,26.36,target,2026_04_07,52.72
375,397,-1,24499.5,24539.25,-40.64,theme,2026_04_07,-81.28
575,585,-1,24521.0,24541.5,-21.39,theme,2026_04_07,-42.78
617,636,1,24621.0,24668.25,46.36,target,2026_04_07,92.72
651,671,1,24651.25,24675.25,23.11,target,2026_04_07,46.22
948,959,-1,24456.25,24441.5,13.86,target,2026_04_07,27.72
1055,1060,-1,24367.0,24351.75,14.36,target,2026_04_07,28.72
1289,1306,1,24524.25,24623.5,98.36,target,2026_04_07,196.72
1316,1322,1,24634.25,24678.75,43.61,target,2026_04_07,87.22
151,165,1,25329.25,25342.5,12.36,theme,2026_04_08,24.72
182,188,1,25378.0,25388.5,9.61,target,2026_04_08,19.22
202,212,1,25352.25,25369.75,16.61,target,2026_04_08,33.22
322,332,1,25399.5,25394.5,-5.89,theme,2026_04_08,-11.78
509,527,1,25470.0,25482.25,11.36,theme,2026_04_08,22.72
626,636,1,25464.75,25485.0,19.36,target,2026_04_08,38.72
646,650,1,25464.5,25482.75,17.36,target,2026_04_08,34.72
706,711,1,25485.0,25509.0,23.11,target,2026_04_08,46.22
771,795,1,25504.5,25495.5,-9.89,theme,2026_04_08,-19.78
838,843,1,25505.5,25526.5,20.11,target,2026_04_08,40.22
863,865,1,25474.75,25469.0,-6.64,theme,2026_04_08,-13.28
920,926,1,25507.25,25518.0,9.86,target,2026_04_08,19.72
964,1058,-1,25377.0,25351.5,24.61,theme,2026_04_08,49.22
160,174,-1,25320.5,25305.75,13.86,target,2026_04_09,27.72
233,237,-1,25311.0,25316.5,-6.39,theme,2026_04_09,-12.78
841,880,1,25332.0,25325.25,-7.64,theme,2026_04_09,-15.28
918,967,1,25341.75,25326.0,-16.64,theme,2026_04_09,-33.28
1025,1033,1,25326.75,25351.75,24.11,target,2026_04_09,48.22
1045,1054,1,25385.25,25431.25,45.11,target,2026_04_09,90.22
1123,1129,1,25480.0,25462.5,-18.39,theme,2026_04_09,-36.78
1261,1262,1,25480.0,25492.25,11.36,target,2026_04_09,22.72
1328,1346,1,25520.25,25534.25,13.11,theme,2026_04_09,26.22
109,118,1,25523.5,25525.0,0.61,theme,2026_04_10,1.22
682,685,-1,25537.75,25525.5,11.36,target,2026_04_10,22.72
946,949,1,25629.5,25636.5,6.11,target,2026_04_10,12.22
964,969,1,25586.5,25590.25,2.86,theme,2026_04_10,5.72
1005,1013,1,25616.75,25637.5,19.86,target,2026_04_10,39.72
1023,1033,1,25645.25,25660.25,14.11,target,2026_04_10,28.22
1050,1064,1,25643.5,25594.25,-50.14,theme,2026_04_10,-100.28
1186,1192,-1,25552.0,25558.25,-7.14,theme,2026_04_10,-14.28
1242,1274,-1,25544.0,25585.5,-42.39,theme,2026_04_10,-84.78
61,62,-1,24949.0,24942.75,5.36,target,2026_04_12,10.72
116,119,-1,24974.5,24981.75,-8.14,theme,2026_04_12,-16.28
124,130,1,25253.0,25284.25,30.36,target,2026_04_13,60.72
226,231,1,25360.0,25373.5,12.61,target,2026_04_13,25.22
254,265,1,25357.5,25358.25,-0.14,theme,2026_04_13,-0.28
309,341,1,25361.0,25356.75,-5.14,theme,2026_04_13,-10.28
364,372,1,25351.5,25355.5,3.11,theme,2026_04_13,6.22
453,459,1,25369.25,25367.0,-3.14,theme,2026_04_13,-6.28
576,586,1,25402.5,25399.5,-3.89,theme,2026_04_13,-7.78
611,652,1,25410.5,25396.5,-14.89,theme,2026_04_13,-29.78
673,688,1,25403.75,25422.0,17.36,target,2026_04_13,34.72
710,731,1,25409.25,25413.5,3.36,theme,2026_04_13,6.72
818,822,1,25407.0,25406.0,-1.8900000000000001,theme,2026_04_13,-3.7800000000000002
949,950,1,25510.5,25566.75,55.36,target,2026_04_13,110.72
1066,1071,1,25614.5,25614.25,-1.1400000000000001,theme,2026_04_13,-2.2800000000000002
1201,1207,1,25709.25,25710.75,0.61,theme,2026_04_13,1.22
165,203,1,25888.0,25888.75,-0.14,theme,2026_04_14,-0.28
592,602,1,25917.5,25914.5,-3.89,theme,2026_04_14,-7.78
874,881,1,25967.0,25979.0,11.11,target,2026_04_14,22.22
895,897,1,25964.0,25964.75,-0.14,theme,2026_04_14,-0.28
918,925,1,25974.5,25965.75,-9.64,theme,2026_04_14,-19.28
1032,1041,1,26079.75,26113.75,33.11,target,2026_04_14,66.22
1306,1317,1,26270.75,26283.75,12.11,target,2026_04_14,24.22
123,148,1,26307.0,26312.25,4.36,theme,2026_04_15,8.72
182,194,1,26315.5,26329.25,12.86,target,2026_04_15,25.72
256,262,1,26322.5,26319.0,-4.39,theme,2026_04_15,-8.78
564,587,-1,26281.75,26294.5,-13.64,theme,2026_04_15,-27.28
862,888,-1,26270.0,26296.0,-26.89,theme,2026_04_15,-53.78
946,947,1,26306.25,26314.25,7.11,target,2026_04_15,14.22
1171,1177,1,26491.0,26514.0,22.11,target,2026_04_15,44.22
1187,1203,1,26488.0,26505.0,16.11,target,2026_04_15,32.22
1334,1344,1,26634.75,26647.5,11.86,target,2026_04_15,23.72
