**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,peak_close_pts,leg_min,exit_reason
2025_07_11,1752241081,22894.75,1752241620,22891.5,-1,3.25,4.5,31.25,5.25,21.5,8.983333333333333,trail
2025_07_11,1752241741,22926.5,1752241920,22936.75,1,10.25,18.5,17.0,1.75,15.0,2.9833333333333334,trail
2025_07_11,1752245281,22972.75,1752245760,22964.25,-1,8.5,15.0,21.75,14.25,17.0,7.983333333333333,trail
2025_07_11,1752247261,22952.0,1752247380,22953.5,1,1.5,1.0,14.5,0.5,10.5,1.9833333333333334,trail
2025_07_11,1752249241,22966.25,1752249645,22986.25,-1,-20.0,-42.0,1.75,20.75,0.75,6.733333333333333,sl
2025_07_11,1752251161,22994.5,1752252238,22974.5,1,-20.0,-42.0,7.5,20.0,4.25,17.95,sl
2025_07_11,1752255481,22984.5,1752255900,22975.5,-1,9.0,16.0,20.25,0.75,18.5,6.983333333333333,trail
2025_07_11,1752256561,22999.75,1752259140,23007.25,1,7.5,13.0,19.0,8.25,16.25,42.983333333333334,trail
2025_07_11,1752260341,22977.25,1752260880,22950.0,-1,27.25,52.5,52.25,2.5,43.0,8.983333333333333,trail
2025_07_11,1752261001,22970.0,1752261420,22973.75,1,3.75,5.5,14.25,12.25,12.0,6.983333333333333,trail
2025_07_11,1752263461,22965.0,1752264240,22954.75,-1,10.25,18.5,21.75,15.25,18.0,12.983333333333333,trail
2025_07_14,1752472141,22837.75,1752473160,22828.5,-1,9.25,16.5,22.25,1.75,22.25,16.983333333333334,trail
2025_07_14,1752478563,22841.75,1752480060,22874.75,1,33.0,64.0,42.25,4.75,41.0,24.95,trail
2025_07_14,1752489481,22872.0,1752491467,22892.0,-1,-20.0,-42.0,1.5,20.0,0.0,33.1,sl
2025_07_14,1752493501,22896.0,1752496320,22899.75,1,3.75,5.5,13.0,16.25,12.0,46.983333333333334,trail
2025_07_14,1752500461,22917.75,1752500760,22865.5,-1,52.25,102.5,73.75,3.75,66.0,4.983333333333333,trail
2025_07_14,1752500941,22913.25,1752501180,22922.0,1,8.75,15.5,21.5,6.25,18.5,3.9833333333333334,trail
2025_07_14,1752503281,22945.5,1752503460,22941.0,-1,4.5,7.0,16.25,1.25,13.25,2.9833333333333334,trail
2025_07_14,1752504301,22958.5,1752504480,22956.5,1,-2.0,-6.0,11.75,6.75,10.0,2.9833333333333334,trail
2025_07_14,1752521461,23033.5,1752522420,23024.0,-1,9.5,17.0,16.75,3.5,16.75,15.983333333333333,trail
2025_07_15,1752543781,23035.25,1752544560,23153.5,1,118.25,234.5,137.75,0.75,137.0,12.983333333333333,trail
2025_07_15,1752544682,23145.25,1752545220,23131.0,-1,14.25,26.5,33.0,18.75,22.75,8.966666666666667,trail
2025_07_15,1752549905,23074.0,1752550500,23085.5,1,11.5,21.0,19.0,1.0,17.5,9.916666666666666,trail
2025_07_15,1752561544,23137.0,1752565239,23157.0,-1,-20.0,-42.0,5.0,20.0,3.75,61.583333333333336,sl
2025_07_15,1752565441,23164.75,1752566462,23144.75,1,-20.0,-42.0,4.75,20.0,3.75,17.016666666666666,sl
2025_07_15,1752580082,23154.5,1752582360,23143.0,-1,11.5,21.0,19.0,18.0,16.75,37.96666666666667,trail
2025_07_15,1752582661,23200.0,1752582767,23180.0,1,-20.0,-42.0,1.5,20.5,0.0,1.7666666666666666,sl
2025_07_15,1752583261,23162.75,1752583795,23182.75,-1,-20.0,-42.0,4.5,20.0,0.0,8.9,sl
2025_07_15,1752584102,23194.0,1752584400,23196.0,1,2.0,2.0,14.0,-0.0,10.75,4.966666666666667,trail
2025_07_15,1752586441,23172.25,1752586920,23149.5,-1,22.75,43.5,48.25,13.25,34.25,7.983333333333333,trail
2025_07_15,1752587161,23178.25,1752587222,23158.25,1,-20.0,-42.0,1.5,20.25,0.0,1.0166666666666666,sl
2025_07_15,1752587401,23148.25,1752587460,23168.25,-1,-20.0,-42.0,1.75,20.5,0.0,0.9833333333333333,sl
2025_07_15,1752588421,23161.0,1752589080,23175.5,1,14.5,27.0,37.25,9.25,32.0,10.983333333333333,trail
2025_07_15,1752589921,23157.25,1752590162,23177.25,-1,-20.0,-42.0,8.5,20.0,0.0,4.016666666666667,sl
2025_07_15,1752592141,23135.5,1752593520,23160.0,1,24.5,47.0,36.5,13.75,34.0,22.983333333333334,trail
2025_07_15,1752595741,23139.25,1752597129,23159.25,-1,-20.0,-42.0,4.75,20.75,1.25,23.133333333333333,sl
2025_07_15,1752598921,23124.5,1752599647,23104.5,1,-20.0,-42.0,6.5,20.0,1.75,12.1,sl
2025_07_15,1752599761,23094.5,1752600041,23114.5,-1,-20.0,-42.0,4.75,22.0,3.25,4.666666666666667,sl
2025_07_15,1752600841,23125.5,1752601260,23138.25,1,12.75,23.5,21.5,1.5,20.0,6.983333333333333,trail
2025_07_15,1752605521,23143.75,1752606060,23104.0,-1,39.75,77.5,58.0,1.25,58.0,8.983333333333333,trail
2025_07_16,1752625801,22983.75,1752626137,23003.75,-1,-20.0,-42.0,1.5,20.0,0.0,5.6,sl
2025_07_16,1752628321,23015.0,1752628980,23023.25,1,8.25,14.5,16.0,0.25,15.0,10.983333333333333,trail
2025_07_16,1752643682,23003.0,1752648000,22975.0,-1,28.0,54.0,36.0,17.5,36.0,71.96666666666667,trail
2025_07_16,1752650221,22971.0,1752651120,22978.0,1,7.0,12.0,15.75,1.5,13.5,14.983333333333333,trail
2025_07_16,1752656761,22983.0,1752657379,23003.0,-1,-20.0,-42.0,0.25,20.0,0.0,10.3,sl
2025_07_16,1752662827,23011.5,1752664081,23018.5,1,7.0,12.0,12.5,-0.0,10.0,20.9,trail
2025_07_16,1752672721,23044.75,1752672960,23035.0,-1,9.75,17.5,25.25,18.0,19.25,3.9833333333333334,trail
2025_07_16,1752675061,22993.5,1752675282,22973.5,1,-20.0,-42.0,9.75,20.5,6.75,3.683333333333333,sl
2025_07_16,1752675421,22964.25,1752675480,22984.25,-1,-20.0,-42.0,1.75,20.75,0.0,0.9833333333333333,sl
2025_07_16,1752675721,22999.25,1752676320,23012.75,1,13.5,25.0,31.25,16.0,29.0,9.983333333333333,trail
2025_07_16,1752676921,22993.0,1752677255,23013.0,-1,-20.0,-42.0,0.75,20.5,0.0,5.566666666666666,sl
2025_07_16,1752677401,23020.0,1752677642,23000.0,1,-20.0,-42.0,13.0,29.0,11.25,4.016666666666667,sl
2025_07_16,1752677701,22971.25,1752677728,22991.25,-1,-20.0,-42.0,5.0,22.25,0.0,0.45,sl
2025_07_16,1752677821,23007.75,1752677884,22987.75,1,-20.0,-42.0,5.0,20.25,0.0,1.05,sl
2025_07_16,1752677941,22969.0,1752677990,22989.0,-1,-20.0,-42.0,1.0,21.25,0.0,0.8166666666666667,sl
2025_07_16,1752678061,23010.5,1752678971,22990.5,1,-20.0,-42.0,34.25,22.0,30.0,15.166666666666666,sl
2025_07_16,1752679021,22975.25,1752679121,22995.25,-1,-20.0,-42.0,27.5,21.0,0.0,1.6666666666666667,sl
2025_07_16,1752679441,22948.75,1752679469,22928.75,1,-20.0,-42.0,2.0,20.0,0.0,0.4666666666666667,sl
2025_07_16,1752679501,22917.75,1752679534,22937.75,-1,-20.0,-42.0,4.75,20.0,0.0,0.55,sl
2025_07_16,1752679621,22955.5,1752679840,22935.5,1,-20.0,-42.0,34.5,20.5,27.25,3.65,sl
2025_07_16,1752679861,22938.5,1752680280,22860.5,-1,78.0,154.0,100.25,13.25,90.5,6.983333333333333,trail
2025_07_16,1752680461,22885.5,1752680820,22925.0,1,39.5,77.0,63.0,-0.0,56.0,5.983333333333333,trail
2025_07_16,1752681181,22919.5,1752681277,22939.5,-1,-20.0,-42.0,4.5,20.25,0.0,1.6,sl
2025_07_16,1752681301,22945.75,1752681420,23001.0,1,55.25,108.5,78.0,2.25,59.75,1.9833333333333334,trail
2025_07_16,1752682261,22970.25,1752682323,22990.25,-1,-20.0,-42.0,6.75,22.0,0.0,1.0333333333333334,sl
2025_07_16,1752682681,23000.5,1752682737,22980.5,1,-20.0,-42.0,0.0,20.0,0.0,0.9333333333333333,sl
2025_07_16,1752682921,22967.5,1752683466,22987.5,-1,-20.0,-42.0,12.5,20.0,2.5,9.083333333333334,sl
2025_07_16,1752683941,22999.5,1752684397,22979.5,1,-20.0,-42.0,7.0,24.25,4.5,7.6,sl
2025_07_16,1752684421,22966.0,1752684509,22986.0,-1,-20.0,-42.0,3.75,20.0,0.0,1.4666666666666666,sl
2025_07_16,1752684601,23003.75,1752685320,23040.0,1,36.25,70.5,43.0,1.5,41.75,11.983333333333333,trail
2025_07_16,1752687781,23032.5,1752688320,23028.0,-1,4.5,7.0,11.0,9.75,10.25,8.983333333333333,trail
2025_07_16,1752690781,23052.25,1752691560,23054.75,1,2.5,3.0,12.5,5.0,11.5,12.983333333333333,trail
2025_07_16,1752696181,23064.0,1752699300,23062.75,-1,1.25,0.5,8.25,11.75,7.75,51.983333333333334,eod
2025_07_17,1752730861,23075.0,1752731400,23086.5,1,11.5,21.0,17.5,3.75,17.5,8.983333333333333,trail
2025_07_17,1752735961,23117.0,1752737040,23108.75,-1,8.25,14.5,16.75,11.0,15.0,17.983333333333334,trail
2025_07_17,1752738061,23134.75,1752739117,23114.75,1,-20.0,-42.0,0.5,20.0,0.0,17.6,sl
2025_07_17,1752740102,23104.5,1752740820,23095.25,-1,9.25,16.5,15.5,5.5,15.0,11.966666666666667,trail
2025_07_17,1752743581,23120.0,1752749326,23100.0,1,-20.0,-42.0,5.5,20.0,3.75,95.75,sl
2025_07_17,1752749591,23093.75,1752750361,23086.75,-1,7.0,12.0,20.75,3.0,18.25,12.833333333333334,trail
2025_07_17,1752755461,23110.75,1752755570,23090.75,1,-20.0,-42.0,2.75,21.25,0.0,1.8166666666666667,sl
2025_07_17,1752758281,23123.0,1752758640,23115.75,-1,7.25,12.5,15.75,-0.0,12.5,5.983333333333333,trail
2025_07_17,1752759721,23116.5,1752760080,23120.5,1,4.0,6.0,13.75,4.5,11.5,5.983333333333333,trail
2025_07_17,1752761521,23144.25,1752762120,23139.75,-1,4.5,7.0,14.5,13.5,12.0,9.983333333333333,trail
2025_07_17,1752762781,23166.0,1752763080,23170.25,1,4.25,6.5,13.0,2.75,13.0,4.983333333333333,trail
2025_07_17,1752775921,23244.5,1752778239,23264.5,-1,-20.0,-42.0,7.75,20.0,3.5,38.63333333333333,sl
2025_07_17,1752784081,23268.5,1752785700,23267.5,1,-1.0,-4.0,5.75,5.5,3.75,26.983333333333334,eod
2025_07_18,1752816963,23308.5,1752820578,23288.5,1,-20.0,-42.0,1.0,20.25,0.0,60.25,sl
2025_07_18,1752822781,23276.5,1752824340,23270.0,-1,6.5,11.0,14.75,3.75,12.25,25.983333333333334,trail
2025_07_18,1752845281,23313.25,1752845322,23293.25,1,-20.0,-42.0,2.75,20.75,0.0,0.6833333333333333,sl
2025_07_18,1752845941,23259.5,1752846002,23279.5,-1,-20.0,-42.0,1.0,20.0,0.0,1.0166666666666666,sl
2025_07_18,1752846481,23292.75,1752846721,23272.75,1,-20.0,-42.0,3.25,32.75,0.0,4.0,sl
2025_07_18,1752846781,23260.25,1752847200,23280.25,-1,-20.0,-42.0,7.5,34.75,5.5,6.983333333333333,sl
2025_07_18,1752849901,23224.25,1752850787,23204.25,1,-20.0,-42.0,6.25,21.75,3.0,14.766666666666667,sl
2025_07_18,1752850861,23196.5,1752851430,23216.5,-1,-20.0,-42.0,9.5,20.75,6.0,9.483333333333333,sl
2025_07_18,1752852661,23225.75,1752854160,23242.5,1,16.75,31.5,25.5,7.0,25.0,24.983333333333334,trail
2025_07_18,1752855361,23214.25,1752856080,23193.75,-1,20.5,39.0,36.25,11.5,28.75,11.983333333333333,trail
2025_07_18,1752857041,23210.5,1752857311,23190.5,1,-20.0,-42.0,5.25,20.0,3.25,4.5,sl
2025_07_18,1752858121,23174.5,1752858385,23194.5,-1,-20.0,-42.0,0.0,20.0,0.0,4.4,sl
2025_07_18,1752859261,23206.25,1752860160,23210.75,1,4.5,7.0,16.0,6.25,15.75,14.983333333333333,trail
2025_07_21,1753078982,23292.25,1753084980,23292.25,1,0.0,-2.0,12.0,19.25,10.5,99.96666666666667,trail
2025_07_21,1753098845,23276.5,1753102980,23234.0,-1,42.5,83.0,49.0,7.25,48.25,68.91666666666667,trail
2025_07_21,1753104661,23283.0,1753105080,23316.0,1,33.0,64.0,39.5,3.75,37.75,6.983333333333333,trail
2025_07_21,1753109581,23388.5,1753113720,23380.5,-1,8.0,14.0,16.75,16.25,13.75,68.98333333333333,trail
2025_07_21,1753115761,23391.0,1753117140,23402.0,1,11.0,20.0,19.25,14.5,17.75,22.983333333333334,trail
2025_07_21,1753124221,23390.0,1753124880,23386.0,-1,4.0,6.0,11.25,3.25,10.25,10.983333333333333,trail
2025_07_22,1753157521,23317.0,1753158420,23305.5,-1,11.5,21.0,19.5,2.0,19.0,14.983333333333333,trail
2025_07_22,1753167961,23337.0,1753170886,23317.0,1,-20.0,-42.0,10.5,20.5,9.25,48.75,sl
2025_07_22,1753170961,23290.75,1753171320,23290.0,-1,0.75,-0.5,13.25,15.75,12.0,5.983333333333333,trail
2025_07_22,1753171561,23311.0,1753172644,23291.0,1,-20.0,-42.0,5.25,20.0,5.25,18.05,sl
2025_07_22,1753172703,23285.0,1753174980,23276.5,-1,8.5,15.0,15.5,9.25,14.25,37.95,trail
2025_07_22,1753182121,23305.5,1753182480,23316.75,1,11.25,20.5,19.0,4.0,17.75,5.983333333333333,trail
2025_07_22,1753191121,23291.25,1753191555,23311.25,-1,-20.0,-42.0,11.0,20.0,3.0,7.233333333333333,sl
2025_07_22,1753192621,23168.0,1753192669,23148.0,1,-20.0,-42.0,2.25,20.25,0.0,0.8,sl
2025_07_22,1753192741,23130.25,1753193100,23134.0,-1,-3.75,-9.5,19.25,14.25,14.5,5.983333333333333,trail
2025_07_22,1753193221,23154.0,1753193520,23169.75,1,15.75,29.5,32.75,3.25,26.75,4.983333333333333,trail
2025_07_22,1753194301,23163.5,1753194645,23183.5,-1,-20.0,-42.0,5.25,20.0,0.75,5.733333333333333,sl
2025_07_22,1753194721,23195.25,1753195140,23208.0,1,12.75,23.5,29.0,5.5,23.0,6.983333333333333,trail
2025_07_22,1753200061,23199.5,1753201031,23219.5,-1,-20.0,-42.0,9.75,20.0,3.75,16.166666666666668,sl
2025_07_22,1753203181,23196.0,1753204680,23204.5,1,8.5,15.0,16.0,9.5,14.75,24.983333333333334,trail
2025_07_22,1753206121,23216.0,1753208340,23203.75,-1,12.25,22.5,43.75,13.75,31.25,36.983333333333334,trail
2025_07_22,1753208521,23214.5,1753209720,23239.0,1,24.5,47.0,35.0,5.0,30.75,19.983333333333334,trail
2025_07_22,1753214401,23219.5,1753214640,23206.75,-1,12.75,23.5,25.75,4.25,22.75,3.9833333333333334,trail
2025_07_23,1753229761,23220.0,1753230660,23214.25,-1,5.75,9.5,14.0,8.5,12.25,14.983333333333333,trail
2025_07_23,1753233485,23232.75,1753234800,23234.75,1,2.0,2.0,10.5,4.25,10.25,21.916666666666668,trail
2025_07_23,1753256041,23245.75,1753258070,23265.75,-1,-20.0,-42.0,1.0,21.25,0.0,33.81666666666667,sl
2025_07_23,1753259282,23277.75,1753268522,23257.75,1,-20.0,-42.0,5.0,20.25,3.25,154.0,sl
2025_07_23,1753268941,23244.75,1753272205,23264.75,-1,-20.0,-42.0,11.25,20.0,5.25,54.4,sl
2025_07_23,1753277041,23264.75,1753277412,23244.75,1,-20.0,-42.0,5.25,22.25,3.5,6.183333333333334,sl
2025_07_23,1753277461,23218.0,1753277580,23202.5,-1,15.5,29.0,33.75,5.0,24.25,1.9833333333333334,trail
2025_07_23,1753277941,23234.0,1753278046,23214.0,1,-20.0,-42.0,0.0,21.75,0.0,1.75,sl
2025_07_23,1753278301,23194.0,1753278420,23172.0,-1,22.0,42.0,30.5,1.5,30.5,1.9833333333333334,trail
2025_07_23,1753278541,23208.0,1753278663,23188.0,1,-20.0,-42.0,1.25,21.0,0.0,2.033333333333333,sl
2025_07_23,1753279201,23164.0,1753279766,23184.0,-1,-20.0,-42.0,8.25,20.25,6.5,9.416666666666666,sl
2025_07_23,1753280221,23182.75,1753281060,23183.0,1,0.25,-1.5,11.5,19.75,10.75,13.983333333333333,trail
2025_07_23,1753281301,23152.0,1753281721,23172.0,-1,-20.0,-42.0,0.0,20.25,0.0,7.0,sl
2025_07_23,1753282141,23182.25,1753282380,23186.25,1,4.0,6.0,10.75,5.75,10.5,3.9833333333333334,trail
2025_07_23,1753286461,23242.25,1753286933,23262.25,-1,-20.0,-42.0,2.0,20.25,0.0,7.866666666666666,sl
2025_07_23,1753289821,23232.75,1753292340,23239.75,1,7.0,12.0,14.25,19.0,13.0,41.983333333333334,trail
2025_07_23,1753293121,23233.75,1753293172,23253.75,-1,-20.0,-42.0,5.0,20.25,0.0,0.85,sl
2025_07_23,1753293481,23265.25,1753294800,23289.25,1,24.0,46.0,32.0,5.0,29.0,21.983333333333334,trail
2025_07_23,1753295461,23286.5,1753296659,23306.5,-1,-20.0,-42.0,0.0,20.25,0.0,19.966666666666665,sl
2025_07_23,1753300621,23303.75,1753300860,23304.5,1,0.75,-0.5,20.75,8.25,18.75,3.9833333333333334,trail
2025_07_23,1753301041,23340.5,1753301498,23360.5,-1,-20.0,-42.0,10.5,22.75,7.25,7.616666666666666,sl
2025_07_23,1753301521,23372.0,1753301760,23389.5,1,17.5,33.0,33.25,7.5,27.5,3.9833333333333334,trail
2025_07_23,1753302362,23365.75,1753302930,23385.75,-1,-20.0,-42.0,3.5,21.25,1.25,9.466666666666667,sl
2025_07_24,1753320302,23418.5,1753326642,23398.5,1,-20.0,-42.0,3.5,20.5,0.0,105.66666666666667,sl
2025_07_24,1753328882,23388.5,1753329060,23385.25,-1,3.25,4.5,11.5,1.25,10.0,2.966666666666667,trail
2025_07_24,1753345623,23380.75,1753347780,23385.0,1,4.25,6.5,10.5,1.5,10.0,35.95,trail
2025_07_24,1753359841,23366.0,1753361340,23340.5,-1,25.5,49.0,38.75,14.75,37.75,24.983333333333334,trail
2025_07_24,1753361881,23359.25,1753363800,23374.0,1,14.75,27.5,19.75,14.5,17.5,31.983333333333334,trail
2025_07_24,1753363921,23352.75,1753364129,23372.75,-1,-20.0,-42.0,7.75,22.0,0.0,3.466666666666667,sl
2025_07_24,1753364761,23371.0,1753365000,23391.25,1,20.25,38.5,29.0,1.75,27.25,3.9833333333333334,trail
2025_07_24,1753365241,23363.0,1753365360,23358.25,-1,4.75,7.5,15.5,-0.0,12.25,1.9833333333333334,trail
2025_07_24,1753366741,23332.25,1753368000,23352.75,1,20.5,39.0,28.25,10.0,25.75,20.983333333333334,trail
2025_07_24,1753373101,23366.0,1753373340,23362.0,-1,4.0,6.0,10.25,6.0,10.25,3.9833333333333334,trail
2025_07_24,1753376701,23378.0,1753377420,23405.75,1,27.75,53.5,43.0,1.75,40.5,11.983333333333333,trail
2025_07_24,1753378981,23386.25,1753380552,23406.25,-1,-20.0,-42.0,5.5,20.5,2.75,26.183333333333334,sl
2025_07_24,1753380661,23417.0,1753382656,23397.0,1,-20.0,-42.0,3.25,20.0,1.75,33.25,sl
2025_07_24,1753382761,23380.0,1753383372,23400.0,-1,-20.0,-42.0,1.25,20.75,0.0,10.183333333333334,sl
2025_07_24,1753384921,23417.5,1753386338,23397.5,1,-20.0,-42.0,4.25,21.75,2.25,23.616666666666667,sl
2025_07_24,1753386961,23386.5,1753387500,23374.75,-1,11.75,21.5,19.5,13.25,18.5,8.983333333333333,trail
2025_07_25,1753413421,23437.5,1753418067,23417.5,1,-20.0,-42.0,0.0,20.0,0.0,77.43333333333334,sl
2025_07_25,1753418521,23406.25,1753419842,23404.0,-1,2.25,2.5,13.25,1.25,12.75,22.016666666666666,trail
2025_07_25,1753439703,23383.75,1753444329,23363.75,1,-20.0,-42.0,7.5,20.25,7.0,77.1,sl
2025_07_25,1753445281,23360.75,1753446317,23380.75,-1,-20.0,-42.0,0.75,20.0,0.75,17.266666666666666,sl
2025_07_25,1753451041,23362.25,1753451880,23384.25,1,22.0,42.0,45.75,8.0,42.5,13.983333333333333,trail
2025_07_25,1753463041,23443.75,1753473240,23428.5,-1,15.25,28.5,22.25,16.0,20.25,169.98333333333332,trail
2025_07_28,1753670101,23560.5,1753683720,23576.75,1,16.25,30.5,24.5,18.75,23.25,226.98333333333332,trail
2025_07_28,1753686241,23549.75,1753688400,23540.25,-1,9.5,17.0,16.0,6.25,15.5,35.983333333333334,trail
2025_07_28,1753707063,23516.25,1753707894,23496.25,1,-20.0,-42.0,4.5,20.0,3.0,13.85,sl
2025_07_28,1753708081,23488.25,1753708500,23475.75,-1,12.5,23.0,17.5,0.5,17.25,6.983333333333333,trail
2025_07_28,1753709821,23499.5,1753710009,23479.5,1,-20.0,-42.0,1.5,20.25,0.0,3.1333333333333333,sl
2025_07_28,1753712521,23479.25,1753712557,23499.25,-1,-20.0,-42.0,0.75,21.25,0.0,0.6,sl
2025_07_28,1753713721,23517.25,1753713926,23497.25,1,-20.0,-42.0,1.5,21.0,0.0,3.4166666666666665,sl
2025_07_28,1753714441,23486.5,1753716120,23453.25,-1,33.25,64.5,48.5,13.5,46.75,27.983333333333334,trail
2025_07_28,1753716301,23470.0,1753716780,23481.5,1,11.5,21.0,20.25,5.75,18.5,7.983333333333333,trail
2025_07_28,1753722481,23473.25,1753723260,23467.5,-1,5.75,9.5,17.0,12.25,11.25,12.983333333333333,trail
2025_07_28,1753732441,23482.75,1753733280,23498.0,1,15.25,28.5,21.25,10.25,20.25,13.983333333333333,trail
2025_07_29,1753768343,23551.75,1753775580,23590.5,1,38.75,75.5,46.5,10.25,44.0,120.61666666666666,trail
2025_07_29,1753793702,23578.75,1753795443,23598.75,-1,-20.0,-42.0,6.0,20.25,4.25,29.016666666666666,sl
2025_07_29,1753795861,23622.75,1753795954,23602.75,1,-20.0,-42.0,4.75,22.75,0.0,1.55,sl
2025_07_29,1753796821,23615.0,1753797120,23575.75,-1,39.25,76.5,57.5,6.0,55.0,4.983333333333333,trail
2025_07_29,1753797541,23591.0,1753797685,23571.0,1,-20.0,-42.0,2.0,21.0,0.25,2.4,sl
2025_07_29,1753797841,23560.25,1753798284,23580.25,-1,-20.0,-42.0,7.75,20.25,5.75,7.383333333333334,sl
2025_07_29,1753798381,23585.0,1753798651,23565.0,1,-20.0,-42.0,0.75,20.0,0.0,4.5,sl
2025_07_29,1753799161,23553.0,1753800056,23573.0,-1,-20.0,-42.0,13.0,23.0,7.75,14.916666666666666,sl
2025_07_29,1753803241,23489.75,1753803432,23469.75,1,-20.0,-42.0,1.5,20.5,0.0,3.183333333333333,sl
2025_07_29,1753803721,23453.75,1753803900,23459.5,-1,-5.75,-13.5,14.25,9.75,13.0,2.9833333333333334,trail
2025_07_29,1753803961,23476.5,1753804620,23509.5,1,33.0,64.0,43.25,11.25,39.5,10.983333333333333,trail
2025_07_29,1753805521,23485.5,1753806420,23481.0,-1,4.5,7.0,15.5,9.0,13.25,14.983333333333333,trail
2025_07_29,1753808041,23486.5,1753808880,23507.25,1,20.75,39.5,28.25,3.75,25.5,13.983333333333333,trail
2025_07_29,1753810801,23489.25,1753811100,23475.75,-1,13.5,25.0,22.0,2.25,19.0,4.983333333333333,trail
2025_07_29,1753811821,23492.75,1753813419,23472.75,1,-20.0,-42.0,9.5,20.75,8.5,26.633333333333333,sl
2025_07_29,1753816981,23467.5,1753818060,23440.5,-1,27.0,52.0,45.0,6.25,40.0,17.983333333333334,trail
2025_07_29,1753818841,23460.0,1753818984,23440.0,1,-20.0,-42.0,2.5,21.25,0.0,2.3833333333333333,sl
2025_07_30,1753853762,23507.0,1753859342,23487.0,1,-20.0,-42.0,3.25,20.75,2.75,93.0,sl
2025_07_30,1753859401,23479.25,1753860839,23499.25,-1,-20.0,-42.0,5.25,20.0,2.5,23.966666666666665,sl
2025_07_30,1753862643,23508.5,1753863622,23488.5,1,-20.0,-42.0,3.5,20.75,0.0,16.316666666666666,sl
2025_07_30,1753864441,23465.0,1753864925,23485.0,-1,-20.0,-42.0,0.0,20.0,0.0,8.066666666666666,sl
2025_07_30,1753867141,23496.0,1753868235,23476.0,1,-20.0,-42.0,0.0,20.75,0.0,18.233333333333334,sl
2025_07_30,1753877401,23475.75,1753878607,23495.75,-1,-20.0,-42.0,3.25,23.75,0.0,20.1,sl
2025_07_30,1753882561,23500.0,1753883220,23511.5,1,11.5,21.0,25.25,18.0,20.75,10.983333333333333,trail
2025_07_30,1753883461,23488.0,1753883880,23486.75,-1,1.25,0.5,16.75,3.25,13.0,6.983333333333333,trail
2025_07_30,1753885321,23504.0,1753885560,23509.25,1,5.25,8.5,18.0,1.5,15.75,3.9833333333333334,trail
2025_07_30,1753887841,23507.25,1753888560,23486.25,-1,21.0,40.0,31.5,5.75,28.25,11.983333333333333,trail
2025_07_30,1753890901,23512.25,1753891260,23523.25,1,11.0,20.0,18.0,1.25,17.75,5.983333333333333,trail
2025_07_30,1753898581,23521.25,1753898726,23541.25,-1,-20.0,-42.0,0.5,21.25,0.0,2.4166666666666665,sl
2025_07_30,1753900021,23553.25,1753900440,23558.5,1,5.25,8.5,19.5,2.75,17.5,6.983333333333333,trail
2025_07_30,1753900681,23552.75,1753900980,23540.5,-1,12.25,22.5,38.0,9.5,25.5,4.983333333333333,trail
2025_07_30,1753902181,23417.5,1753902238,23397.5,1,-20.0,-42.0,4.0,20.25,0.0,0.95,sl
2025_07_30,1753902301,23382.0,1753902420,23394.25,-1,-12.25,-26.5,23.0,16.25,14.25,1.9833333333333334,trail
2025_07_30,1753902601,23410.0,1753903020,23419.75,1,9.75,17.5,57.25,17.75,40.75,6.983333333333333,trail
2025_07_30,1753903021,23419.25,1753903093,23439.25,-1,-20.0,-42.0,4.0,20.75,0.0,1.2,sl
2025_07_30,1753903861,23409.5,1753903980,23410.0,1,0.5,-1.0,15.75,5.75,10.5,1.9833333333333334,trail
2025_07_30,1753906681,23653.5,1753906800,23649.5,-1,4.0,6.0,13.75,1.75,10.5,1.9833333333333334,trail
2025_07_30,1753906981,23680.5,1753907376,23660.5,1,-20.0,-42.0,7.0,21.75,6.75,6.583333333333333,sl
2025_07_31,1753922701,23753.0,1753925640,23761.25,1,8.25,14.5,16.75,7.25,15.0,48.983333333333334,trail
2025_07_31,1753943641,23778.25,1753944902,23798.25,-1,-20.0,-42.0,0.5,21.25,0.0,21.016666666666666,sl
2025_07_31,1753946881,23813.0,1753948080,23837.25,1,24.25,46.5,31.5,9.5,29.5,19.983333333333334,trail
2025_07_31,1753949042,23806.0,1753952340,23801.25,-1,4.75,7.5,11.25,16.25,10.25,54.96666666666667,trail
2025_07_31,1753963861,23786.0,1753964760,23788.75,1,2.75,3.5,12.25,5.25,11.0,14.983333333333333,trail
2025_07_31,1753968301,23769.75,1753968840,23678.75,-1,91.0,180.0,114.25,4.75,109.25,8.983333333333333,trail
2025_07_31,1753969861,23655.25,1753970100,23681.75,1,26.5,51.0,36.75,11.5,30.25,3.9833333333333334,trail
2025_07_31,1753971121,23655.75,1753971309,23675.75,-1,-20.0,-42.0,9.5,20.75,0.0,3.1333333333333333,sl
2025_07_31,1753974241,23571.5,1753974480,23551.5,1,-20.0,-42.0,12.25,21.5,8.25,3.9833333333333334,sl
2025_07_31,1753974541,23543.25,1753975080,23496.5,-1,46.75,91.5,58.75,8.0,55.25,8.983333333333333,trail
2025_07_31,1753975261,23524.0,1753975431,23504.0,1,-20.0,-42.0,4.5,20.0,0.0,2.8333333333333335,sl
