level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
melody,1,1,1757639700,1757640005,2025-09-12T01:15:00+00:00,2025-09-12T01:20:05+00:00,5.08,0.1148,2.191,0.243,-0.016,FLATLINE,0.0,2.298,1,-0.75,2025_09_12,IS,1,FLATLINE,3,False,-0.75,0.75,1.0,-4.5,4.5,-1.0,3.33,3.42,False,False,False
melody,1,2,1757640005,1757645405,2025-09-12T01:20:05+00:00,2025-09-12T02:50:05+00:00,90.0,-0.1565,3.583,0.002,0.51,LINEAR_DOWN,0.985,4.008,1,-12.0,2025_09_12,IS,2,FLATLINE,2,False,12.0,-12.0,22.75,-0.75,0.75,-22.75,65.08,77.5,True,True,False
melody,1,3,1757645405,1757647500,2025-09-12T02:50:05+00:00,2025-09-12T03:25:00+00:00,34.92,0.1671,4.137,0.648,0.001,EXPONENTIAL_UP,0.992,2.056,2,2.25,2025_09_12,IS,3,LINEAR_DOWN,1,False,2.25,-2.25,4.25,-1.5,1.5,-4.25,4.33,4.42,False,False,False
melody,1,4,1757647500,1757649010,2025-09-12T03:25:00+00:00,2025-09-12T03:50:10+00:00,25.17,-0.032,1.278,0.091,0.022,FLATLINE,0.0,2.819,3,-3.25,2025_09_12,IS,4,EXPONENTIAL_UP,0,False,3.25,-3.25,4.75,-0.0,0.0,-4.75,2.67,5.0,False,False,False
melody,1,5,1757649010,1757649600,2025-09-12T03:50:10+00:00,2025-09-12T04:00:00+00:00,9.83,0.0734,1.277,0.076,0.847,FLATLINE,0.0,4.708,3,7.25,2025_09_12,IS,5,FLATLINE,-1,False,7.25,-7.25,7.25,-0.5,0.5,-7.25,9.08,,False,False,False
melody,2,0,1757649600,1757657700,2025-09-12T04:00:00+00:00,2025-09-12T06:15:00+00:00,135.0,0.2084,3.7,0.265,0.776,LOGARITHMIC_UP,0.992,4.137,4,19.0,2025_09_12,IS,0,NONE,1,False,19.0,-19.0,30.0,-1.5,1.5,-30.0,107.83,122.33,True,True,True
melody,2,1,1757657700,1757661000,2025-09-12T06:15:00+00:00,2025-09-12T07:10:00+00:00,55.0,-0.2732,6.583,0.977,0.02,LINEAR_DOWN,0.971,4.517,6,-7.0,2025_09_12,IS,1,LOGARITHMIC_UP,0,False,7.0,-7.0,22.0,-3.0,3.0,-22.0,30.58,31.17,False,False,False
melody,2,2,1757661000,1757662200,2025-09-12T07:10:00+00:00,2025-09-12T07:30:00+00:00,20.0,0.225,6.894,0.532,0.003,FLATLINE,0.0,1.332,7,0.25,2025_09_12,IS,2,LINEAR_DOWN,-1,False,0.25,-0.25,6.0,-5.0,5.0,-6.0,11.92,,False,False,False
melody,3,0,1757662200,1757667300,2025-09-12T07:30:00+00:00,2025-09-12T08:55:00+00:00,85.0,-0.3572,8.166,0.633,0.489,EXPONENTIAL_DOWN,0.976,5.095,7,-23.25,2025_09_12,IS,0,NONE,0,False,23.25,-23.25,52.25,-0.0,0.0,-52.25,48.25,50.08,True,True,False
melody,3,1,1757667300,1757673000,2025-09-12T08:55:00+00:00,2025-09-12T10:30:00+00:00,95.0,0.2202,4.175,0.019,0.709,LOGARITHMIC_UP,0.99,7.291,8,16.25,2025_09_12,IS,1,EXPONENTIAL_DOWN,-1,False,16.25,-16.25,20.5,-1.75,1.75,-20.5,58.75,62.33,True,True,False
melody,4,0,1757673000,1757675400,2025-09-12T10:30:00+00:00,2025-09-12T11:10:00+00:00,40.0,0.1528,3.606,0.467,0.003,LINEAR_UP,0.973,3.527,10,-1.25,2025_09_12,IS,0,NONE,14,False,-1.25,1.25,9.0,-3.75,3.75,-9.0,27.0,39.58,False,False,False
melody,4,1,1757675400,1757676000,2025-09-12T11:10:00+00:00,2025-09-12T11:20:00+00:00,10.0,-0.0861,2.958,0.192,0.439,FLATLINE,0.0,2.051,11,-0.5,2025_09_12,IS,1,LINEAR_UP,13,False,0.5,-0.5,1.5,-4.25,4.25,-1.5,2.5,,False,False,False
melody,4,2,1757676000,1757680200,2025-09-12T11:20:00+00:00,2025-09-12T12:30:00+00:00,70.0,0.2663,6.06,0.99,0.658,EXPONENTIAL_UP,0.982,2.945,11,25.0,2025_09_12,IS,2,FLATLINE,12,False,25.0,-25.0,34.5,-2.75,2.75,-34.5,39.42,43.5,False,True,False
melody,4,3,1757680200,1757681100,2025-09-12T12:30:00+00:00,2025-09-12T12:45:00+00:00,15.0,-0.1741,5.83,0.435,0.066,FLATLINE,0.0,3.185,12,-5.0,2025_09_12,IS,3,EXPONENTIAL_UP,11,False,5.0,-5.0,18.5,-1.0,1.0,-18.5,1.17,1.25,False,False,False
melody,4,4,1757681100,1757683800,2025-09-12T12:45:00+00:00,2025-09-12T13:30:00+00:00,45.0,0.2457,6.351,0.629,0.465,EXPONENTIAL_UP,0.982,4.012,12,28.0,2025_09_12,IS,4,FLATLINE,10,False,28.0,-28.0,28.0,0.0,-0.0,-28.0,45.0,,False,False,False
melody,4,5,1757683800,1757685600,2025-09-12T13:30:00+00:00,2025-09-12T14:00:00+00:00,30.0,-0.3287,9.44,1.0,0.014,LINEAR_DOWN,0.978,8.174,13,-21.5,2025_09_12,IS,5,EXPONENTIAL_UP,9,False,21.5,-21.5,57.25,-0.0,0.0,-57.25,8.5,9.83,False,False,False
melody,4,6,1757685600,1757686200,2025-09-12T14:00:00+00:00,2025-09-12T14:10:00+00:00,10.0,0.1333,11.773,0.833,0.742,FLATLINE,0.0,1.92,14,17.75,2025_09_12,IS,6,LINEAR_DOWN,8,False,17.75,-17.75,18.25,0.0,-0.0,-18.25,9.83,,False,False,False
melody,4,7,1757686200,1757686500,2025-09-12T14:10:00+00:00,2025-09-12T14:15:00+00:00,5.0,-0.2,13.619,0.979,0.933,FLATLINE,0.0,1.803,14,-25.75,2025_09_12,IS,7,FLATLINE,7,False,25.75,-25.75,28.25,-3.5,3.5,-28.25,4.67,,False,False,False
melody,4,8,1757686500,1757691000,2025-09-12T14:15:00+00:00,2025-09-12T15:30:00+00:00,75.0,0.7926,15.112,0.979,0.522,LOGARITHMIC_UP,0.992,2.343,14,53.75,2025_09_12,IS,8,FLATLINE,6,False,53.75,-53.75,81.25,-2.25,2.25,-81.25,40.33,50.42,False,True,False
melody,4,9,1757691000,1757693400,2025-09-12T15:30:00+00:00,2025-09-12T16:10:00+00:00,40.0,-0.1972,5.856,0.085,0.043,LOGARITHMIC_DOWN,0.962,3.434,15,6.5,2025_09_12,IS,9,LOGARITHMIC_UP,5,False,-6.5,6.5,12.25,-14.5,14.5,-12.25,27.67,28.42,False,False,False
melody,4,10,1757693400,1757696700,2025-09-12T16:10:00+00:00,2025-09-12T17:05:00+00:00,55.0,0.3414,7.226,0.979,0.365,LINEAR_UP,0.989,3.676,16,11.75,2025_09_12,IS,10,LOGARITHMIC_DOWN,4,False,11.75,-11.75,30.0,0.0,-0.0,-30.0,48.0,48.75,False,False,False
melody,4,11,1757696700,1757697600,2025-09-12T17:05:00+00:00,2025-09-12T17:20:00+00:00,15.0,-0.113,4.947,0.312,0.246,FLATLINE,0.0,1.412,17,-2.5,2025_09_12,IS,11,LINEAR_UP,3,False,2.5,-2.5,4.75,-7.5,7.5,-4.75,10.83,5.08,False,False,False
melody,4,12,1757697600,1757697900,2025-09-12T17:20:00+00:00,2025-09-12T17:25:00+00:00,5.0,0.1556,4.77,0.189,0.118,FLATLINE,0.0,0.96,17,4.5,2025_09_12,IS,12,FLATLINE,2,False,4.5,-4.5,5.75,-1.75,1.75,-5.75,0.58,0.83,False,False,False
melody,4,13,1757697900,1757699100,2025-09-12T17:25:00+00:00,2025-09-12T17:45:00+00:00,20.0,-0.1403,4.349,0.25,0.062,FLATLINE,0.0,2.196,17,-1.25,2025_09_12,IS,13,FLATLINE,1,False,1.25,-1.25,11.75,-1.5,1.5,-11.75,14.0,14.17,False,False,False
melody,4,14,1757699100,1757704800,2025-09-12T17:45:00+00:00,2025-09-12T19:20:00+00:00,95.0,0.4453,8.343,0.106,0.765,LINEAR_UP,0.993,4.695,17,33.25,2025_09_12,IS,14,FLATLINE,0,False,33.25,-33.25,54.5,0.0,-0.0,-54.5,72.83,88.0,True,True,False
melody,4,15,1757704800,1757706300,2025-09-12T19:20:00+00:00,2025-09-12T19:45:00+00:00,25.0,-0.6111,13.04,0.812,0.852,EXPONENTIAL_DOWN,0.973,2.965,19,-25.25,2025_09_12,IS,15,LINEAR_UP,-1,False,25.25,-25.25,48.75,-1.75,1.75,-48.75,22.0,23.17,False,False,False
melody,5,0,1757706300,1757708100,2025-09-12T19:45:00+00:00,2025-09-12T20:15:00+00:00,30.0,-0.5389,13.315,0.626,0.327,LINEAR_DOWN,0.987,1.733,19,-0.25,2025_09_12,IS,0,NONE,2,False,0.25,-0.25,13.5,-20.75,20.75,-13.5,9.92,,False,False,False
melody,5,1,1757708100,1757708700,2025-09-12T20:15:00+00:00,2025-09-12T20:25:00+00:00,10.0,0.1833,9.203,0.121,0.175,FLATLINE,0.0,0.661,20,1.75,2025_09_12,IS,1,LINEAR_DOWN,1,False,1.75,-1.75,6.75,0.0,-0.0,-6.75,0.83,1.0,False,False,False
melody,5,2,1757708700,1757709600,2025-09-12T20:25:00+00:00,2025-09-12T20:40:00+00:00,15.0,-0.2,7.829,0.053,0.334,FLATLINE,0.0,0.531,20,-0.75,2025_09_12,IS,2,FLATLINE,0,False,0.75,-0.75,3.0,-1.5,1.5,-3.0,13.92,14.42,False,False,False
melody,5,3,1757709600,1757710795,2025-09-12T20:40:00+00:00,2025-09-12T20:59:55+00:00,19.92,0.0865,2.15,0.032,0.041,FLATLINE,0.0,2.032,20,2.5,2025_09_12,IS,3,FLATLINE,-1,False,2.5,-2.5,4.0,-1.75,1.75,-4.0,6.83,7.0,False,False,False
melody,0,0,1757887200,1757890800,2025-09-14T22:00:00+00:00,2025-09-14T23:00:00+00:00,60.0,,6.854,0.131,0.606,NOISE,-999.0,2.0,22,13.75,2025_09_14,IS,0,NONE,-1,False,0.0,-0.0,18.75,-10.75,10.75,-18.75,15.92,16.33,False,True,False
melody,1,0,1757890800,1757891400,2025-09-14T23:00:00+00:00,2025-09-14T23:10:00+00:00,10.0,0.0278,2.194,0.133,0.813,FLATLINE,0.0,2.168,23,-4.5,2025_09_14,IS,0,NONE,0,False,-4.5,4.5,3.25,-5.5,5.5,-3.25,9.92,,False,False,False
melody,1,1,1757891400,1757894390,2025-09-14T23:10:00+00:00,2025-09-14T23:59:50+00:00,49.83,-0.2363,5.168,0.76,0.534,EXPONENTIAL_DOWN,0.984,4.04,23,-9.25,2025_09_14,IS,1,FLATLINE,-1,False,9.25,-9.25,20.0,-2.75,2.75,-20.0,25.5,27.83,False,False,False
melody,0,0,1757894400,1757895300,2025-09-15T00:00:00+00:00,2025-09-15T00:15:00+00:00,15.0,,3.371,,0.056,FLATLINE,0.0,1.972,0,2.75,2025_09_15,IS,0,NONE,0,False,0.0,-0.0,4.75,-9.75,9.75,-4.75,8.17,13.42,False,False,False
melody,0,1,1757895300,1757897100,2025-09-15T00:15:00+00:00,2025-09-15T00:45:00+00:00,30.0,-0.2,4.899,0.908,0.356,LINEAR_DOWN,0.976,3.48,0,-13.0,2025_09_15,IS,1,FLATLINE,-1,False,13.0,-13.0,20.0,-0.25,0.25,-20.0,13.92,16.92,False,False,False
melody,1,0,1757897100,1757898300,2025-09-15T00:45:00+00:00,2025-09-15T01:05:00+00:00,20.0,-0.0514,5.34,0.549,0.618,FLATLINE,0.0,2.223,0,8.25,2025_09_15,IS,0,NONE,14,False,-8.25,8.25,2.0,-13.5,13.5,-2.0,11.17,14.83,False,False,False
melody,1,1,1757898300,1757903405,2025-09-15T01:05:00+00:00,2025-09-15T02:30:05+00:00,85.08,0.1773,3.268,0.146,0.723,LINEAR_UP,0.998,3.625,1,10.75,2025_09_15,IS,1,FLATLINE,13,False,10.75,-10.75,15.25,-2.0,2.0,-15.25,74.83,76.33,False,True,False
melody,1,2,1757903405,1757904000,2025-09-15T02:30:05+00:00,2025-09-15T02:40:00+00:00,9.92,-0.042,2.82,0.296,0.768,FLATLINE,0.0,2.065,2,-6.5,2025_09_15,IS,2,LINEAR_UP,12,False,6.5,-6.5,6.5,-0.0,0.0,-6.5,9.83,,False,False,False
melody,1,3,1757904000,1757904600,2025-09-15T02:40:00+00:00,2025-09-15T02:50:00+00:00,10.0,0.0556,3.279,0.507,0.51,FLATLINE,0.0,1.597,2,4.5,2025_09_15,IS,3,FLATLINE,11,False,4.5,-4.5,7.0,0.0,-0.0,-7.0,5.0,5.67,False,False,False
melody,1,4,1757904600,1757905500,2025-09-15T02:50:00+00:00,2025-09-15T03:05:00+00:00,15.0,-0.0426,2.994,0.473,0.249,FLATLINE,0.0,1.278,2,4.0,2025_09_15,IS,4,FLATLINE,10,False,-4.0,4.0,2.0,-4.25,4.25,-2.0,14.58,,False,False,False
melody,1,5,1757905500,1757908500,2025-09-15T03:05:00+00:00,2025-09-15T03:55:00+00:00,50.0,0.135,3.402,0.986,0.059,LINEAR_UP,0.979,3.309,3,6.0,2025_09_15,IS,5,FLATLINE,9,False,6.0,-6.0,9.75,-2.25,2.25,-9.75,18.5,20.5,False,False,False
melody,1,6,1757908500,1757909400,2025-09-15T03:55:00+00:00,2025-09-15T04:10:00+00:00,15.0,-0.0593,2.788,0.239,-0.001,FLATLINE,0.0,1.53,3,-2.25,2025_09_15,IS,6,LINEAR_UP,8,False,2.25,-2.25,6.0,-1.25,1.25,-6.0,6.25,6.67,False,False,False
melody,1,7,1757909400,1757913305,2025-09-15T04:10:00+00:00,2025-09-15T05:15:05+00:00,65.08,0.105,2.163,0.601,0.438,LINEAR_UP,0.983,3.294,4,5.5,2025_09_15,IS,7,FLATLINE,7,False,5.5,-5.5,7.75,-4.25,4.25,-7.75,23.92,30.92,False,True,False
melody,1,8,1757913305,1757914500,2025-09-15T05:15:05+00:00,2025-09-15T05:35:00+00:00,19.92,-0.0683,1.764,0.354,0.295,FLATLINE,0.0,8.168,5,1.5,2025_09_15,IS,8,LINEAR_UP,6,False,-1.5,1.5,6.75,-1.5,1.5,-6.75,3.17,,False,False,False
melody,1,9,1757914500,1757917515,2025-09-15T05:35:00+00:00,2025-09-15T06:25:15+00:00,50.25,0.2189,4.235,0.993,0.18,LINEAR_UP,0.985,4.962,5,3.5,2025_09_15,IS,9,FLATLINE,5,True,3.5,-3.5,13.25,-0.75,0.75,-13.25,34.33,34.75,False,False,False
melody,1,10,1757917515,1757921100,2025-09-15T06:25:15+00:00,2025-09-15T07:25:00+00:00,59.75,0.1097,3.505,0.66,0.437,EXPONENTIAL_UP,0.985,5.622,6,14.75,2025_09_15,IS,10,LINEAR_UP,4,False,14.75,-14.75,17.75,-2.75,2.75,-17.75,58.75,,False,False,False
melody,1,11,1757921100,1757921400,2025-09-15T07:25:00+00:00,2025-09-15T07:30:00+00:00,5.0,-0.0667,1.462,0.09,0.718,FLATLINE,0.0,2.784,7,-6.5,2025_09_15,IS,11,EXPONENTIAL_UP,3,False,6.5,-6.5,6.5,-0.75,0.75,-6.5,5.0,,False,False,False
melody,1,12,1757921400,1757922000,2025-09-15T07:30:00+00:00,2025-09-15T07:40:00+00:00,10.0,0.1556,2.211,0.276,0.431,FLATLINE,0.0,3.757,7,8.0,2025_09_15,IS,12,FLATLINE,2,False,8.0,-8.0,13.75,-2.5,2.5,-13.75,6.75,7.83,False,False,False
melody,1,13,1757922000,1757922300,2025-09-15T07:40:00+00:00,2025-09-15T07:45:00+00:00,5.0,-0.0722,2.834,0.367,0.781,FLATLINE,0.0,2.593,7,-5.75,2025_09_15,IS,13,FLATLINE,1,False,5.75,-5.75,7.5,-3.75,3.75,-7.5,4.83,,False,False,False
melody,1,14,1757922300,1757922600,2025-09-15T07:45:00+00:00,2025-09-15T07:50:00+00:00,5.0,0.0222,3.116,0.503,0.216,FLATLINE,0.0,0.98,7,0.0,2025_09_15,IS,14,FLATLINE,0,False,0.0,-0.0,2.75,-1.25,1.25,-2.75,3.08,,False,False,False
melody,1,15,1757922600,1757923200,2025-09-15T07:50:00+00:00,2025-09-15T08:00:00+00:00,10.0,-0.1028,3.155,0.451,0.105,FLATLINE,0.0,2.868,7,-6.5,2025_09_15,IS,15,FLATLINE,-1,False,6.5,-6.5,7.5,-0.75,0.75,-7.5,9.83,,False,False,False
melody,2,0,1757923200,1757925900,2025-09-15T08:00:00+00:00,2025-09-15T08:45:00+00:00,45.0,-0.9636,19.009,0.907,0.324,LINEAR_DOWN,0.989,15.453,8,-38.75,2025_09_15,IS,0,NONE,3,False,38.75,-38.75,59.5,-0.25,0.25,-59.5,4.67,5.42,False,False,False
melody,2,1,1757925900,1757926200,2025-09-15T08:45:00+00:00,2025-09-15T08:50:00+00:00,5.0,0.6833,14.528,0.358,0.876,FLATLINE,0.0,0.892,8,16.0,2025_09_15,IS,1,LINEAR_DOWN,2,False,16.0,-16.0,16.0,0.0,-0.0,-16.0,5.0,,False,False,False
melody,2,2,1757926200,1757927710,2025-09-15T08:50:00+00:00,2025-09-15T09:15:10+00:00,25.17,-0.4194,11.754,0.148,0.688,FLATLINE,0.0,1.285,8,-26.25,2025_09_15,IS,2,FLATLINE,1,True,26.25,-26.25,29.5,-0.0,0.0,-29.5,14.33,,False,False,False
melody,2,3,1757927710,1757929510,2025-09-15T09:15:10+00:00,2025-09-15T09:45:10+00:00,30.0,-0.1278,7.423,0.065,0.575,FLATLINE,0.0,1.965,9,5.75,2025_09_15,IS,3,FLATLINE,0,False,-5.75,5.75,9.75,-9.5,9.5,-9.75,5.33,25.08,False,False,False
melody,2,4,1757929510,1757934000,2025-09-15T09:45:10+00:00,2025-09-15T11:00:00+00:00,74.83,0.3723,6.238,0.563,0.824,EXPONENTIAL_UP,0.997,4.024,9,31.0,2025_09_15,IS,4,FLATLINE,-1,False,31.0,-31.0,37.0,-3.0,3.0,-37.0,48.75,56.08,True,True,False
melody,3,0,1757934000,1757937005,2025-09-15T11:00:00+00:00,2025-09-15T11:50:05+00:00,50.08,0.3871,6.82,0.637,0.358,LOGARITHMIC_UP,0.993,2.68,11,16.0,2025_09_15,IS,0,NONE,7,True,16.0,-16.0,20.0,0.0,-0.0,-20.0,48.42,,False,False,False
melody,3,1,1757937005,1757947200,2025-09-15T11:50:05+00:00,2025-09-15T14:40:00+00:00,169.92,0.6389,12.523,0.965,0.879,EXPONENTIAL_UP,0.992,6.996,11,106.25,2025_09_15,IS,1,LOGARITHMIC_UP,6,False,106.25,-106.25,121.0,-7.25,7.25,-121.0,129.92,,True,True,True
melody,3,2,1757947200,1757947800,2025-09-15T14:40:00+00:00,2025-09-15T14:50:00+00:00,10.0,-0.1611,7.357,0.001,0.007,FLATLINE,0.0,2.0,14,-6.25,2025_09_15,IS,2,EXPONENTIAL_UP,5,False,6.25,-6.25,8.0,-12.0,12.0,-8.0,7.25,9.92,False,False,False
melody,3,3,1757947800,1757949600,2025-09-15T14:50:00+00:00,2025-09-15T15:20:00+00:00,30.0,0.2444,7.978,0.459,0.057,FLATLINE,0.0,2.418,14,7.25,2025_09_15,IS,3,FLATLINE,4,False,7.25,-7.25,26.0,-1.5,1.5,-26.0,14.08,15.33,False,False,False
melody,3,4,1757949600,1757950200,2025-09-15T15:20:00+00:00,2025-09-15T15:30:00+00:00,10.0,-0.0222,6.913,0.335,0.557,FLATLINE,0.0,1.791,15,5.0,2025_09_15,IS,4,FLATLINE,3,False,-5.0,5.0,8.75,-13.25,13.25,-8.75,7.5,7.92,False,False,False
melody,3,5,1757950200,1757950800,2025-09-15T15:30:00+00:00,2025-09-15T15:40:00+00:00,10.0,0.2194,6.509,0.001,0.569,FLATLINE,0.0,2.035,15,11.5,2025_09_15,IS,5,FLATLINE,2,False,11.5,-11.5,11.5,-4.5,4.5,-11.5,9.58,,False,False,False
melody,3,6,1757950800,1757951100,2025-09-15T15:40:00+00:00,2025-09-15T15:45:00+00:00,5.0,-0.0222,6.998,0.606,0.248,FLATLINE,0.0,2.564,15,-6.5,2025_09_15,IS,6,FLATLINE,1,False,6.5,-6.5,6.5,-7.0,7.0,-6.5,2.08,,False,False,False
melody,3,7,1757951100,1757955000,2025-09-15T15:45:00+00:00,2025-09-15T16:50:00+00:00,65.0,0.3944,9.212,0.647,0.066,LOGARITHMIC_UP,0.984,3.345,15,16.75,2025_09_15,IS,7,FLATLINE,0,False,16.75,-16.75,30.25,0.0,-0.0,-30.25,28.58,34.75,False,True,False
melody,3,8,1757955000,1757956500,2025-09-15T16:50:00+00:00,2025-09-15T17:15:00+00:00,25.0,-0.2556,6.624,0.521,0.061,FLATLINE,0.0,3.371,16,-11.25,2025_09_15,IS,8,LOGARITHMIC_UP,-1,False,11.25,-11.25,15.5,-3.25,3.25,-15.5,8.0,8.5,False,False,False
melody,4,0,1757956500,1757958000,2025-09-15T17:15:00+00:00,2025-09-15T17:40:00+00:00,25.0,-0.4756,7.734,0.731,0.229,LINEAR_DOWN,0.982,2.189,17,-1.25,2025_09_15,IS,0,NONE,1,False,1.25,-1.25,15.75,-2.5,2.5,-15.75,16.58,16.67,False,False,False
melody,4,1,1757958000,1757960700,2025-09-15T17:40:00+00:00,2025-09-15T18:25:00+00:00,45.0,0.3488,8.88,0.979,0.125,EXPONENTIAL_UP,0.987,2.993,17,7.75,2025_09_15,IS,1,LINEAR_DOWN,0,False,7.75,-7.75,26.0,-0.25,0.25,-26.0,28.42,29.08,False,False,False
melody,4,2,1757960700,1757961000,2025-09-15T18:25:00+00:00,2025-09-15T18:30:00+00:00,5.0,-0.0889,6.471,0.188,0.799,FLATLINE,0.0,2.207,18,-6.75,2025_09_15,IS,2,EXPONENTIAL_UP,-1,False,6.75,-6.75,7.75,-4.0,4.0,-7.75,4.92,,False,False,False
melody,5,0,1757961000,1757963100,2025-09-15T18:30:00+00:00,2025-09-15T19:05:00+00:00,35.0,-0.3143,8.618,0.731,0.002,LINEAR_DOWN,0.962,3.558,18,1.5,2025_09_15,IS,0,NONE,0,False,-1.5,1.5,17.5,-13.75,13.75,-17.5,14.33,4.17,False,False,False
melody,5,1,1757963100,1757963700,2025-09-15T19:05:00+00:00,2025-09-15T19:15:00+00:00,10.0,0.0833,7.232,0.168,0.325,FLATLINE,0.0,1.489,19,5.0,2025_09_15,IS,1,LINEAR_DOWN,-1,False,5.0,-5.0,11.25,-3.25,3.25,-11.25,7.25,7.75,False,False,False
melody,6,0,1757963700,1757965500,2025-09-15T19:15:00+00:00,2025-09-15T19:45:00+00:00,30.0,0.2046,5.284,0.001,0.7,EXPONENTIAL_UP,0.958,3.692,19,6.0,2025_09_15,IS,0,NONE,-1,False,6.0,-6.0,12.5,-8.75,8.75,-12.5,27.5,28.0,False,False,False
melody,7,0,1757965500,1757968800,2025-09-15T19:45:00+00:00,2025-09-15T20:40:00+00:00,55.0,0.3919,8.842,0.883,0.174,LINEAR_UP,0.992,5.081,19,20.0,2025_09_15,IS,0,NONE,8,False,20.0,-20.0,34.75,-11.5,11.5,-34.75,14.67,15.08,False,False,False
melody,7,1,1757968800,1757969100,2025-09-15T20:40:00+00:00,2025-09-15T20:45:00+00:00,5.0,-0.2222,6.741,0.429,0.711,FLATLINE,0.0,1.203,20,1.75,2025_09_15,IS,1,LINEAR_UP,7,False,-1.75,1.75,1.0,-4.0,4.0,-1.0,4.92,5.0,False,False,False
melody,7,2,1757969100,1757973600,2025-09-15T20:45:00+00:00,2025-09-15T22:00:00+00:00,75.0,0.0241,4.386,0.199,0.189,FLATLINE,0.0,2.279,20,-11.0,2025_09_15,IS,2,FLATLINE,6,False,-11.0,11.0,4.5,-11.0,11.0,-4.5,75.0,,False,True,False
melody,7,3,1757973600,1757974205,2025-09-15T22:00:00+00:00,2025-09-15T22:10:05+00:00,10.08,-0.0937,3.805,0.036,0.156,FLATLINE,0.0,3.107,22,3.0,2025_09_15,IS,3,FLATLINE,5,True,-3.0,3.0,3.25,-6.5,6.5,-3.25,0.92,1.17,False,False,False
melody,7,4,1757974205,1757976300,2025-09-15T22:10:05+00:00,2025-09-15T22:45:00+00:00,34.92,-0.1559,4.003,0.412,0.142,EXPONENTIAL_DOWN,0.986,1.982,22,-0.5,2025_09_15,IS,4,FLATLINE,4,False,0.5,-0.5,6.5,-4.25,4.25,-6.5,26.5,,False,False,False
melody,7,5,1757976300,1757976640,2025-09-15T22:45:00+00:00,2025-09-15T22:50:40+00:00,5.67,0.0049,2.04,0.007,-0.057,FLATLINE,0.0,1.018,22,1.0,2025_09_15,IS,5,EXPONENTIAL_DOWN,3,False,1.0,-1.0,1.0,-0.75,0.75,-1.0,5.67,,False,False,False
melody,7,6,1757976640,1757977200,2025-09-15T22:50:40+00:00,2025-09-15T23:00:00+00:00,9.33,-0.0565,1.963,0.005,0.114,FLATLINE,0.0,2.436,22,-2.75,2025_09_15,IS,6,FLATLINE,2,False,2.75,-2.75,7.0,-0.75,0.75,-7.0,5.58,5.75,False,False,False
melody,7,7,1757977200,1757977500,2025-09-15T23:00:00+00:00,2025-09-15T23:05:00+00:00,5.0,0.0056,1.773,0.01,0.024,FLATLINE,0.0,1.755,23,1.5,2025_09_15,IS,7,FLATLINE,1,False,1.5,-1.5,3.25,-1.75,1.75,-3.25,0.83,0.92,False,False,False
melody,7,8,1757977500,1757977825,2025-09-15T23:05:00+00:00,2025-09-15T23:10:25+00:00,5.42,-0.0359,1.782,0.04,0.46,FLATLINE,0.0,1.587,23,-0.75,2025_09_15,IS,8,FLATLINE,0,False,0.75,-0.75,1.75,-1.5,1.5,-1.75,2.17,3.5,False,False,False
melody,7,9,1757977825,1757980780,2025-09-15T23:10:25+00:00,2025-09-15T23:59:40+00:00,49.25,0.2296,4.88,0.908,0.258,LINEAR_UP,0.986,5.696,23,15.0,2025_09_15,IS,9,FLATLINE,-1,False,15.0,-15.0,17.5,-1.25,1.25,-17.5,15.92,22.17,False,False,False
melody,0,0,1757980800,1757983200,2025-09-16T00:00:00+00:00,2025-09-16T00:40:00+00:00,40.0,,2.225,0.479,0.679,NOISE,-999.0,4.667,0,-8.0,2025_09_16,IS,0,NONE,15,False,0.0,-0.0,1.0,-17.25,17.25,-1.0,31.58,33.42,False,False,False
melody,0,1,1757983200,1757983500,2025-09-16T00:40:00+00:00,2025-09-16T00:45:00+00:00,5.0,0.0292,3.296,0.771,0.655,FLATLINE,0.0,1.042,0,3.25,2025_09_16,IS,1,NOISE,14,False,3.25,-3.25,3.25,-2.0,2.0,-3.25,3.17,,False,False,False
melody,0,2,1757983500,1757983815,2025-09-16T00:45:00+00:00,2025-09-16T00:50:15+00:00,5.25,-0.0053,3.116,0.649,0.716,FLATLINE,0.0,1.978,0,2.75,2025_09_16,IS,2,FLATLINE,13,False,-2.75,2.75,3.5,-4.5,4.5,-3.5,4.17,4.75,False,False,False
melody,0,3,1757983815,1757992500,2025-09-16T00:50:15+00:00,2025-09-16T03:15:00+00:00,144.75,0.2429,4.478,0.682,0.885,LINEAR_UP,0.991,6.911,0,33.25,2025_09_16,IS,3,FLATLINE,12,False,33.25,-33.25,37.75,-2.25,2.25,-37.75,101.08,,True,True,True
melody,0,4,1757992500,1757992810,2025-09-16T03:15:00+00:00,2025-09-16T03:20:10+00:00,5.17,-0.0699,2.778,0.12,0.038,FLATLINE,0.0,0.9,3,-2.75,2025_09_16,IS,4,LINEAR_UP,11,False,2.75,-2.75,2.75,-0.0,0.0,-2.75,1.33,2.83,False,False,False
