**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,peak_shift,peak_corr,contemp_corr,role,abs_peak
5s,price_accel_w,price_sigma_w,FLAT_SMOOTH,-8,0.02894462323829505,0.006226819151750953,X_lags_Y,0.02894462323829505
5s,vol_sigma_w,z_high_w,UP_SMOOTH,-2,0.028917456290282084,-0.0248241963728386,X_lags_Y,0.028917456290282084
15m,vwap_w,z_se_w,FLAT_SMOOTH,12,-0.02891732871186827,-0.022752592958292978,X_leads_Y,0.02891732871186827
1m,vol_accel_w,SE_high_w,UP_CHOPPY,2,0.028891719989987918,0.00018439934665587468,X_leads_Y,0.028891719989987918
5s,z_low_w,SE_high_w,FLAT_SMOOTH,0,0.028879297262345,0.028879297262345,contemporaneous,0.028879297262345
1m,price_velocity_w,vwap_w,FLAT_CHOPPY,12,0.028874843681604558,0.017693575514026654,X_leads_Y,0.028874843681604558
5s,price_sigma_w,z_high_w,UP_SMOOTH,0,-0.028869394661416466,-0.028869394661416466,contemporaneous,0.028869394661416466
5s,vol_accel_1b,hurst_w,DOWN_CHOPPY,-4,0.028866089333900932,-0.002992459373632853,X_lags_Y,0.028866089333900932
1m,price_velocity_w,price_mean_w,FLAT_CHOPPY,12,0.02885510578796751,0.016439156557465973,X_leads_Y,0.02885510578796751
5s,price_accel_1b,hurst_w,DOWN_SMOOTH,1,0.028842531386612965,-0.002747270941950578,X_leads_Y,0.028842531386612965
1m,vol_accel_w,vol_mean_w,UP_CHOPPY,-1,-0.028838083020715326,-0.011687113997046035,X_lags_Y,0.028838083020715326
5s,z_se_w,swing_noise_w,DOWN_SMOOTH,4,-0.02878514489639211,0.00016791703973009897,X_leads_Y,0.02878514489639211
1m,vol_velocity_1b,price_velocity_w,FLAT_SMOOTH,4,-0.028710657799167198,0.010375084626291642,X_leads_Y,0.028710657799167198
1m,vol_accel_1b,vol_mean_w,FLAT_CHOPPY,1,0.028700309174124927,0.022542826488259435,X_leads_Y,0.028700309174124927
5s,z_se_w,swing_noise_w,UP_CHOPPY,-4,-0.028692695715631326,-0.018895895547778888,X_lags_Y,0.028692695715631326
1m,vol_accel_w,z_high_w,FLAT_SMOOTH,0,0.028688745497328572,0.028688745497328572,contemporaneous,0.028688745497328572
5m,vol_mean_w,z_low_w,UP_CHOPPY,8,-0.028675642807423102,0.018800002933481306,X_leads_Y,0.028675642807423102
1m,vol_mean_w,z_low_w,DOWN_SMOOTH,0,0.028665321281883264,0.028665321281883264,contemporaneous,0.028665321281883264
15m,z_high_w,SE_low_w,UP_CHOPPY,-2,-0.02864295671733665,-0.025795079860658727,X_lags_Y,0.02864295671733665
1m,vol_accel_w,swing_noise_w,DOWN_CHOPPY,-1,-0.028625443617688786,-0.025559750525161937,X_lags_Y,0.028625443617688786
5s,body,reversion_prob_w,UP_CHOPPY,-1,0.028582725187716422,0.0006913427602852813,X_lags_Y,0.028582725187716422
5m,body,reversion_prob_w,FLAT_CHOPPY,0,0.028570914843617297,0.028570914843617297,contemporaneous,0.028570914843617297
5s,vol_accel_w,hurst_w,UP_SMOOTH,-4,0.028559142746739836,0.013099878250751,X_lags_Y,0.028559142746739836
5m,vol_accel_1b,SE_low_w,UP_SMOOTH,8,0.028460984566612203,-0.027827159388920962,X_leads_Y,0.028460984566612203
15m,vol_velocity_w,z_high_w,FLAT_CHOPPY,4,-0.028449576460285012,0.020281558165997072,X_leads_Y,0.028449576460285012
1m,vol_accel_1b,z_se_w,DOWN_SMOOTH,0,-0.02843095511153115,-0.02843095511153115,contemporaneous,0.02843095511153115
5m,price_velocity_w,reversion_prob_w,FLAT_SMOOTH,-2,0.028421337723861143,0.013584513939001609,X_lags_Y,0.028421337723861143
1m,price_accel_1b,SE_high_w,FLAT_SMOOTH,2,-0.028406763670606013,0.007837102218945022,X_leads_Y,0.028406763670606013
1h,vol_velocity_1b,swing_noise_w,FLAT_CHOPPY,-12,-0.028380421753763388,-0.0031075598684176453,X_lags_Y,0.028380421753763388
15m,price_accel_1b,SE_high_w,DOWN_CHOPPY,0,0.02837772505517182,0.02837772505517182,contemporaneous,0.02837772505517182
5m,z_low_w,SE_low_w,UP_SMOOTH,4,0.028358493257572726,0.018400750953929335,X_leads_Y,0.028358493257572726
5m,vol_accel_w,z_se_w,FLAT_CHOPPY,0,-0.02835445776769865,-0.02835445776769865,contemporaneous,0.02835445776769865
5m,vol_mean_w,z_low_w,FLAT_CHOPPY,1,0.02831948886468795,0.024544207729857055,X_leads_Y,0.02831948886468795
1h,price_accel_w,vwap_w,FLAT_SMOOTH,-12,0.02831738462086959,0.010259769745977216,X_lags_Y,0.02831738462086959
5m,vol_accel_1b,SE_high_w,UP_CHOPPY,-1,-0.02831203413843705,-0.01640879157021905,X_lags_Y,0.02831203413843705
15m,vwap_w,z_high_w,DOWN_CHOPPY,4,-0.028310623807384153,-0.026524814710552087,X_leads_Y,0.028310623807384153
5s,body,swing_noise_w,FLAT_CHOPPY,12,-0.0283031473759977,0.010234888888340654,X_leads_Y,0.0283031473759977
5s,price_accel_1b,reversion_prob_w,DOWN_SMOOTH,-1,-0.028291041960521672,0.006843953803518488,X_lags_Y,0.028291041960521672
5s,z_se_w,SE_high_w,UP_CHOPPY,-4,-0.02827939944577395,-0.0010821558583732616,X_lags_Y,0.02827939944577395
1m,vol_mean_w,z_low_w,DOWN_CHOPPY,0,0.028259738615369314,0.028259738615369314,contemporaneous,0.028259738615369314
5m,z_high_w,swing_noise_w,DOWN_CHOPPY,-2,0.028229616981153994,0.007642818232061796,X_lags_Y,0.028229616981153994
1m,price_accel_w,price_sigma_w,FLAT_SMOOTH,-1,0.028206807268871547,0.014453848742621728,X_lags_Y,0.028206807268871547
1m,vol_mean_w,reversion_prob_w,DOWN_SMOOTH,2,0.028165948759995812,0.008447416989149695,X_leads_Y,0.028165948759995812
15m,vol_velocity_1b,price_velocity_w,FLAT_SMOOTH,-4,0.028161691839516206,-0.0005303891375807302,X_lags_Y,0.028161691839516206
5s,body,hurst_w,UP_SMOOTH,1,0.028159288526832436,0.0014838735612312044,X_leads_Y,0.028159288526832436
5m,vol_accel_1b,price_accel_w,FLAT_SMOOTH,4,0.02814239554645306,-0.006678183543942364,X_leads_Y,0.02814239554645306
1m,price_velocity_w,reversion_prob_w,DOWN_SMOOTH,-2,0.028135064273709976,0.009580774831960123,X_lags_Y,0.028135064273709976
1m,vol_accel_1b,vol_sigma_w,DOWN_SMOOTH,-1,-0.028119798807387224,-0.014874182155181026,X_lags_Y,0.028119798807387224
1h,price_accel_w,vwap_w,FLAT_CHOPPY,12,0.02811588889581859,0.011232181343598255,X_leads_Y,0.02811588889581859
1m,vol_accel_1b,swing_noise_w,UP_SMOOTH,-12,-0.028111356299091367,-0.01463563131135356,X_lags_Y,0.028111356299091367
15m,vol_sigma_w,z_se_w,FLAT_SMOOTH,12,0.028111042448887444,-0.010822484174849805,X_leads_Y,0.028111042448887444
1h,price_accel_w,price_mean_w,FLAT_CHOPPY,12,0.02807254514903243,0.01150557903088209,X_leads_Y,0.02807254514903243
1m,price_accel_1b,hurst_w,DOWN_CHOPPY,1,-0.028032004591994786,0.00022418048205331525,X_leads_Y,0.028032004591994786
5s,price_sigma_w,z_low_w,UP_CHOPPY,-1,-0.028021672642485708,0.014383093716151969,X_lags_Y,0.028021672642485708
5s,SE_high_w,reversion_prob_w,UP_CHOPPY,2,0.02801016195073835,0.004019773680761044,X_leads_Y,0.02801016195073835
1h,price_mean_w,reversion_prob_w,UP_CHOPPY,-12,0.028004145081530336,0.010365379719401501,X_lags_Y,0.028004145081530336
1m,price_velocity_w,hurst_w,FLAT_CHOPPY,-4,0.027996694721073367,0.01367402359561975,X_lags_Y,0.027996694721073367
1m,body,swing_noise_w,FLAT_SMOOTH,-12,0.027966808219122587,0.009204158426668474,X_lags_Y,0.027966808219122587
1m,price_velocity_1b,swing_noise_w,FLAT_SMOOTH,-12,0.02796404638112521,0.007607439954208564,X_lags_Y,0.02796404638112521
5s,body,hurst_w,UP_CHOPPY,-2,0.027955941774319638,-0.02563329231270636,X_lags_Y,0.027955941774319638
15m,vol_mean_w,z_high_w,UP_CHOPPY,-12,0.02792211033126826,-0.004179330474242673,X_lags_Y,0.02792211033126826
1m,z_low_w,SE_high_w,FLAT_SMOOTH,1,0.027919465284214084,0.01193515479750289,X_leads_Y,0.027919465284214084
5s,price_accel_1b,SE_low_w,FLAT_SMOOTH,-8,0.027888571006084335,-0.02727435416630299,X_lags_Y,0.027888571006084335
1m,body,price_sigma_w,FLAT_SMOOTH,-2,0.02787118226484197,0.011582641755317476,X_lags_Y,0.02787118226484197
1h,price_velocity_1b,vol_mean_w,FLAT_CHOPPY,-12,0.027865556160581516,0.01139746666385523,X_lags_Y,0.027865556160581516
5s,z_se_w,hurst_w,DOWN_SMOOTH,1,0.027839226989881297,0.007742947750978796,X_leads_Y,0.027839226989881297
1h,z_high_w,SE_high_w,UP_CHOPPY,12,0.027822685273963373,0.021440628006295138,X_leads_Y,0.027822685273963373
5s,price_accel_1b,bar_range,FLAT_CHOPPY,-4,-0.027821956869578265,-0.005602289315293105,X_lags_Y,0.027821956869578265
5s,vol_mean_w,reversion_prob_w,FLAT_SMOOTH,0,-0.02780786973790486,-0.02780786973790486,contemporaneous,0.02780786973790486
5m,z_se_w,SE_high_w,UP_CHOPPY,4,0.02778019012899796,0.01523701967024936,X_leads_Y,0.02778019012899796
15m,price_mean_w,z_se_w,FLAT_SMOOTH,12,-0.027779048960456677,-0.023737526915003002,X_leads_Y,0.027779048960456677
5s,price_velocity_w,hurst_w,UP_SMOOTH,2,0.02776890346589278,0.004878130239958055,X_leads_Y,0.02776890346589278
5s,price_accel_1b,price_sigma_w,FLAT_SMOOTH,-8,0.027766396538356154,-0.0033212779216808775,X_lags_Y,0.027766396538356154
5s,price_velocity_1b,reversion_prob_w,FLAT_SMOOTH,-1,0.027722838877459445,0.02232140835826708,X_lags_Y,0.027722838877459445
1h,vol_accel_1b,price_sigma_w,FLAT_SMOOTH,-12,0.027695580733573137,0.0014751657978294241,X_lags_Y,0.027695580733573137
5s,price_velocity_w,z_se_w,UP_SMOOTH,-8,-0.02765292573108992,-0.019517203235174346,X_lags_Y,0.02765292573108992
1m,bar_range,hurst_w,DOWN_CHOPPY,4,0.027651101841529,0.006848410373215566,X_leads_Y,0.027651101841529
1m,vol_sigma_w,z_low_w,UP_SMOOTH,2,-0.02761746131712109,-0.002496506717178615,X_leads_Y,0.02761746131712109
1m,z_se_w,SE_low_w,UP_CHOPPY,8,0.027575111420545823,-0.003840717659219965,X_leads_Y,0.027575111420545823
5s,vol_velocity_w,hurst_w,DOWN_CHOPPY,1,0.027558366802608907,-0.012317998579645056,X_leads_Y,0.027558366802608907
5s,vol_velocity_w,swing_noise_w,UP_SMOOTH,-1,0.02754639938887135,0.013516735854150771,X_lags_Y,0.02754639938887135
5s,price_velocity_1b,price_sigma_w,FLAT_SMOOTH,0,-0.02747937308631054,-0.02747937308631054,contemporaneous,0.02747937308631054
1m,vol_accel_1b,SE_low_w,FLAT_CHOPPY,1,0.027466997296670827,0.019225234675776512,X_leads_Y,0.027466997296670827
5s,bar_range,z_se_w,DOWN_CHOPPY,-12,-0.02746622745229648,-0.01737657972029321,X_lags_Y,0.02746622745229648
1h,vol_velocity_1b,price_mean_w,UP_SMOOTH,12,-0.027453847942524544,-0.025941769314354688,X_leads_Y,0.027453847942524544
5s,vol_sigma_w,z_high_w,FLAT_SMOOTH,12,0.027447664597073398,0.022452253060609214,X_leads_Y,0.027447664597073398
5s,SE_low_w,reversion_prob_w,FLAT_SMOOTH,-8,-0.02737791244816046,-0.007554064717259524,X_lags_Y,0.02737791244816046
5m,z_high_w,SE_low_w,FLAT_SMOOTH,-4,0.027298505851348253,-0.013379856847045634,X_lags_Y,0.027298505851348253
5s,z_se_w,hurst_w,UP_CHOPPY,0,-0.0272544349159353,-0.0272544349159353,contemporaneous,0.0272544349159353
5m,price_accel_1b,swing_noise_w,UP_CHOPPY,-1,-0.02724592178585987,-0.008772758276220025,X_lags_Y,0.02724592178585987
1h,body,vol_mean_w,FLAT_SMOOTH,12,-0.02718050664974585,-0.006679862521526992,X_leads_Y,0.02718050664974585
5s,reversion_prob_w,swing_noise_w,UP_SMOOTH,0,-0.027173963701334326,-0.027173963701334326,contemporaneous,0.027173963701334326
1m,vol_accel_1b,swing_noise_w,FLAT_SMOOTH,12,-0.027171120434675042,-0.0047945848356548085,X_leads_Y,0.027171120434675042
5s,vol_accel_1b,price_accel_w,FLAT_CHOPPY,-1,-0.027113170861461405,-0.021179858137088,X_lags_Y,0.027113170861461405
5s,price_mean_w,hurst_w,UP_SMOOTH,-12,-0.02707718818684227,-0.02422017132234195,X_lags_Y,0.02707718818684227
5s,vwap_w,hurst_w,UP_SMOOTH,-12,-0.027067954266197382,-0.024229073926853462,X_lags_Y,0.027067954266197382
15m,body,hurst_w,FLAT_SMOOTH,0,0.0270493785746432,0.0270493785746432,contemporaneous,0.0270493785746432
5s,vol_velocity_w,z_se_w,FLAT_SMOOTH,-12,0.027037158876142695,0.005336313739522165,X_lags_Y,0.027037158876142695
1m,price_accel_1b,vwap_w,DOWN_CHOPPY,-4,0.027034233683838855,0.02310983759084269,X_lags_Y,0.027034233683838855
5s,vol_accel_1b,hurst_w,DOWN_SMOOTH,1,0.02700318935580543,-0.00520693544401883,X_leads_Y,0.02700318935580543
5s,price_velocity_1b,hurst_w,UP_SMOOTH,8,-0.02700062954453116,0.009812729036511501,X_leads_Y,0.02700062954453116
5m,price_accel_w,vol_mean_w,DOWN_CHOPPY,-1,0.026964697470657162,0.014761699627017372,X_lags_Y,0.026964697470657162
1m,price_accel_1b,price_mean_w,DOWN_CHOPPY,-4,0.026962503556919256,0.023153552606725615,X_lags_Y,0.026962503556919256
5m,price_accel_1b,swing_noise_w,UP_SMOOTH,-1,-0.02694933029864859,-0.017540683140634845,X_lags_Y,0.02694933029864859
5s,vol_velocity_w,hurst_w,UP_SMOOTH,-4,0.02693987470287786,0.010533761140653361,X_lags_Y,0.02693987470287786
1m,vol_accel_1b,SE_high_w,DOWN_SMOOTH,4,-0.02693651536603981,-0.0039840451416469115,X_leads_Y,0.02693651536603981
5m,vol_sigma_w,z_low_w,FLAT_SMOOTH,2,0.026924529054236413,0.0038626397643164905,X_leads_Y,0.026924529054236413
1m,z_se_w,reversion_prob_w,UP_SMOOTH,0,-0.026913610625230677,-0.026913610625230677,contemporaneous,0.026913610625230677
5s,z_high_w,hurst_w,DOWN_SMOOTH,-8,-0.026908686808950585,0.009821977705376675,X_lags_Y,0.026908686808950585
5m,vol_mean_w,z_low_w,UP_SMOOTH,4,-0.026906615792436347,0.0016173840163645828,X_leads_Y,0.026906615792436347
1m,vwap_w,reversion_prob_w,UP_SMOOTH,4,0.02688642501349142,0.022802989475013143,X_leads_Y,0.02688642501349142
1m,price_mean_w,reversion_prob_w,UP_SMOOTH,4,0.026882936073853322,0.022894362423188746,X_leads_Y,0.026882936073853322
5m,price_sigma_w,z_high_w,FLAT_CHOPPY,0,-0.026870329969360337,-0.026870329969360337,contemporaneous,0.026870329969360337
1h,price_accel_1b,vol_mean_w,DOWN_CHOPPY,-12,0.026865072865564294,0.022344856815637148,X_lags_Y,0.026865072865564294
5s,price_mean_w,vol_sigma_w,DOWN_SMOOTH,-12,-0.026848815083000126,-0.02385011316057746,X_lags_Y,0.026848815083000126
5s,vol_sigma_w,vwap_w,DOWN_SMOOTH,12,-0.026837364018629885,-0.023842628869366635,X_leads_Y,0.026837364018629885
5s,price_accel_1b,z_high_w,FLAT_SMOOTH,-1,0.026820847224422312,0.01094447229453141,X_lags_Y,0.026820847224422312
5s,z_low_w,swing_noise_w,UP_CHOPPY,8,-0.02680049183098041,-0.013486303701465327,X_leads_Y,0.02680049183098041
15m,z_high_w,hurst_w,FLAT_CHOPPY,-12,0.02680022252858574,0.012738757335453328,X_lags_Y,0.02680022252858574
1h,price_accel_1b,vwap_w,UP_CHOPPY,-12,-0.026799893087492567,-0.0029134444585357444,X_lags_Y,0.026799893087492567
1m,vol_accel_w,z_se_w,FLAT_CHOPPY,0,-0.02678733072924037,-0.02678733072924037,contemporaneous,0.02678733072924037
5m,z_low_w,SE_low_w,FLAT_SMOOTH,-2,0.026750841590526774,0.017740252070723984,X_lags_Y,0.026750841590526774
1m,price_accel_1b,bar_range,FLAT_SMOOTH,8,0.02674299365521108,0.007161034453638018,X_leads_Y,0.02674299365521108
5m,price_velocity_1b,reversion_prob_w,FLAT_CHOPPY,0,0.026715353153278908,0.026715353153278908,contemporaneous,0.026715353153278908
1m,price_velocity_w,vol_accel_w,UP_SMOOTH,0,-0.02670791453949588,-0.02670791453949588,contemporaneous,0.02670791453949588
15m,vol_velocity_w,price_mean_w,UP_CHOPPY,8,-0.026707020707046024,-0.0242473352694069,X_leads_Y,0.026707020707046024
5s,vol_mean_w,z_high_w,UP_SMOOTH,12,0.026682203220003902,-0.02583951533145068,X_leads_Y,0.026682203220003902
5m,vol_mean_w,z_se_w,UP_SMOOTH,4,-0.026669176154332258,-0.01585166922838424,X_leads_Y,0.026669176154332258
1m,price_velocity_w,vwap_w,FLAT_SMOOTH,12,0.02664681567486743,0.01624733682638254,X_leads_Y,0.02664681567486743
1m,price_velocity_1b,hurst_w,UP_SMOOTH,4,0.02663498609524516,-0.0017242043631671665,X_leads_Y,0.02663498609524516
1m,price_velocity_w,price_mean_w,FLAT_SMOOTH,12,0.026626037152104903,0.013859113217286792,X_leads_Y,0.026626037152104903
15m,vol_accel_1b,SE_high_w,DOWN_CHOPPY,0,-0.026624994552147774,-0.026624994552147774,contemporaneous,0.026624994552147774
1h,price_accel_1b,vol_sigma_w,FLAT_CHOPPY,-12,0.026618907204078016,0.016044678893786565,X_lags_Y,0.026618907204078016
5s,bar_range,z_se_w,DOWN_SMOOTH,-8,-0.026607575888691663,-0.02088648657923892,X_lags_Y,0.026607575888691663
1m,z_high_w,hurst_w,DOWN_CHOPPY,-1,0.026520051710327334,0.00835432460026339,X_lags_Y,0.026520051710327334
1h,price_velocity_w,price_mean_w,FLAT_SMOOTH,-12,0.0265035137643448,0.018918936031369148,X_lags_Y,0.0265035137643448
5s,z_se_w,SE_low_w,UP_CHOPPY,-4,-0.026499149604636132,-0.006124039501534737,X_lags_Y,0.026499149604636132
1m,vol_accel_w,z_high_w,DOWN_CHOPPY,8,-0.026495840210891033,0.021347474275431218,X_leads_Y,0.026495840210891033
5m,vwap_w,z_high_w,DOWN_SMOOTH,2,-0.02645568398069839,-0.02358168258498809,X_leads_Y,0.02645568398069839
5m,vol_sigma_w,z_low_w,UP_SMOOTH,-4,0.026438616605311955,0.01915880746257577,X_lags_Y,0.026438616605311955
5m,price_accel_w,hurst_w,DOWN_SMOOTH,-2,0.026419225242696923,0.0025326919342278883,X_lags_Y,0.026419225242696923
15m,price_sigma_w,z_low_w,FLAT_SMOOTH,-4,0.02638602887913823,0.024086754111425926,X_lags_Y,0.02638602887913823
15m,price_accel_w,vol_mean_w,DOWN_CHOPPY,-4,0.02636568199757952,0.0122276558730853,X_lags_Y,0.02636568199757952
5s,vol_accel_w,hurst_w,UP_CHOPPY,0,0.02635516282420505,0.02635516282420505,contemporaneous,0.02635516282420505
1m,vol_mean_w,z_high_w,UP_SMOOTH,1,-0.026322120140727736,-0.0251857404471665,X_leads_Y,0.026322120140727736
5m,vol_accel_1b,SE_high_w,FLAT_SMOOTH,8,0.026310069317056414,-0.026031342454509932,X_leads_Y,0.026310069317056414
15m,vwap_w,z_high_w,FLAT_SMOOTH,12,-0.02630073216648444,-0.02163430637050775,X_leads_Y,0.02630073216648444
5s,price_accel_w,price_mean_w,FLAT_CHOPPY,12,0.02624005191500633,0.02236699177421849,X_leads_Y,0.02624005191500633
1h,vol_accel_1b,SE_high_w,FLAT_SMOOTH,-12,0.02623835848596813,-0.002669519326194937,X_lags_Y,0.02623835848596813
5s,price_accel_w,vwap_w,FLAT_CHOPPY,12,0.02623291441084158,0.02238578261571703,X_leads_Y,0.02623291441084158
1h,vol_velocity_1b,vwap_w,UP_SMOOTH,0,-0.026214275471345125,-0.026214275471345125,contemporaneous,0.026214275471345125
5s,price_velocity_w,z_se_w,FLAT_SMOOTH,-8,-0.02616743446037793,-0.016740086695276633,X_lags_Y,0.02616743446037793
5s,price_accel_w,vol_velocity_w,UP_CHOPPY,-4,0.026156807435585,0.02333423494550618,X_lags_Y,0.026156807435585
1m,price_accel_w,vol_mean_w,FLAT_SMOOTH,0,0.026152517837741633,0.026152517837741633,contemporaneous,0.026152517837741633
5m,price_accel_1b,swing_noise_w,DOWN_CHOPPY,-1,0.026138733367649533,0.0030901712165493727,X_lags_Y,0.026138733367649533
1h,vol_accel_1b,price_mean_w,DOWN_SMOOTH,-12,-0.026129893713917236,0.0027334542604443303,X_lags_Y,0.026129893713917236
1m,z_low_w,swing_noise_w,DOWN_SMOOTH,-1,0.026061788778860288,0.018838604421227947,X_lags_Y,0.026061788778860288
1m,vol_accel_1b,z_se_w,UP_CHOPPY,8,-0.02606012777739869,-0.0003544565554478311,X_leads_Y,0.02606012777739869
1h,vol_accel_w,price_mean_w,UP_CHOPPY,12,-0.026059103989340793,-0.025648020694123627,X_leads_Y,0.026059103989340793
1m,z_se_w,SE_high_w,UP_CHOPPY,12,0.026043069806130408,0.0004852968251751439,X_leads_Y,0.026043069806130408
15m,vol_sigma_w,z_se_w,FLAT_CHOPPY,8,0.026034964913748227,0.015158275667051363,X_leads_Y,0.026034964913748227
1m,price_accel_w,SE_low_w,FLAT_SMOOTH,-1,0.026026565675023074,0.0050822066329784905,X_lags_Y,0.026026565675023074
5m,price_mean_w,z_high_w,DOWN_SMOOTH,2,-0.02602399791107685,-0.024309103032419312,X_leads_Y,0.02602399791107685
1m,vol_accel_w,price_sigma_w,UP_CHOPPY,-2,-0.026016601039078942,-0.0019999289381493995,X_lags_Y,0.026016601039078942
1m,vol_accel_w,swing_noise_w,UP_CHOPPY,4,0.025945664873504005,-0.01698799919456615,X_leads_Y,0.025945664873504005
5m,price_accel_w,vol_sigma_w,FLAT_CHOPPY,-8,0.025922182889829667,0.009291948430544341,X_lags_Y,0.025922182889829667
15m,price_accel_1b,SE_low_w,FLAT_CHOPPY,-2,0.025890011485287735,0.0049994430726433385,X_lags_Y,0.025890011485287735
1h,z_low_w,hurst_w,FLAT_CHOPPY,0,-0.025885435653241796,-0.025885435653241796,contemporaneous,0.025885435653241796
1m,price_accel_1b,vol_accel_1b,FLAT_CHOPPY,-2,0.025859384350251865,-0.016864618637888636,X_lags_Y,0.025859384350251865
1m,vol_accel_w,price_sigma_w,FLAT_CHOPPY,2,0.025853467685282686,-0.009455034390054047,X_leads_Y,0.025853467685282686
1m,price_mean_w,z_se_w,UP_CHOPPY,-1,-0.025849963732552092,-0.025232780825024868,X_lags_Y,0.025849963732552092
1m,vol_velocity_1b,hurst_w,FLAT_CHOPPY,2,-0.0258124344678606,-0.00144528606687528,X_leads_Y,0.0258124344678606
1h,z_high_w,swing_noise_w,FLAT_CHOPPY,12,-0.025796694841573636,-0.021595655823327998,X_leads_Y,0.025796694841573636
1h,vol_velocity_w,hurst_w,DOWN_SMOOTH,0,0.025793525766556535,0.025793525766556535,contemporaneous,0.025793525766556535
5s,vol_velocity_w,z_high_w,FLAT_CHOPPY,0,0.025767851170987482,0.025767851170987482,contemporaneous,0.025767851170987482
5s,price_sigma_w,z_low_w,FLAT_CHOPPY,0,0.025752839550340738,0.025752839550340738,contemporaneous,0.025752839550340738
1m,price_accel_1b,vol_velocity_w,FLAT_CHOPPY,-2,0.02574797476926968,0.0001245898217311115,X_lags_Y,0.02574797476926968
5m,price_accel_1b,vol_sigma_w,UP_SMOOTH,-1,-0.02574075030673716,-0.013142449696057115,X_lags_Y,0.02574075030673716
5s,price_velocity_1b,hurst_w,DOWN_SMOOTH,1,0.025728953202094257,-0.012962359025771678,X_leads_Y,0.025728953202094257
5s,reversion_prob_w,swing_noise_w,DOWN_SMOOTH,-12,0.025724559795343955,-0.014778466881001892,X_lags_Y,0.025724559795343955
5s,vol_velocity_w,hurst_w,FLAT_CHOPPY,1,0.025706753645119665,0.005790013619851263,X_leads_Y,0.025706753645119665
1m,vol_accel_w,SE_high_w,DOWN_SMOOTH,4,-0.025689656402909326,-0.008597464127357365,X_leads_Y,0.025689656402909326
15m,vol_accel_1b,SE_high_w,FLAT_CHOPPY,0,-0.025682642979011593,-0.025682642979011593,contemporaneous,0.025682642979011593
15m,vol_accel_w,z_se_w,FLAT_CHOPPY,0,-0.025636700454837277,-0.025636700454837277,contemporaneous,0.025636700454837277
1h,vol_accel_1b,price_sigma_w,DOWN_SMOOTH,0,-0.025635626286270367,-0.025635626286270367,contemporaneous,0.025635626286270367
1m,price_accel_1b,price_sigma_w,FLAT_CHOPPY,-2,0.025627631928095463,0.01916768566750751,X_lags_Y,0.025627631928095463
5s,body,reversion_prob_w,UP_SMOOTH,0,0.025591312309249496,0.025591312309249496,contemporaneous,0.025591312309249496
1m,reversion_prob_w,swing_noise_w,FLAT_CHOPPY,2,-0.025569036553151174,-0.009844490076543947,X_leads_Y,0.025569036553151174
5m,price_accel_1b,vol_velocity_w,FLAT_SMOOTH,8,-0.025565439283413566,0.007948181065017093,X_leads_Y,0.025565439283413566
1m,vwap_w,z_se_w,UP_CHOPPY,-1,-0.025559372030397768,-0.025171294393971845,X_lags_Y,0.025559372030397768
1h,z_high_w,swing_noise_w,UP_CHOPPY,12,0.025542374233130424,0.004223339473405637,X_leads_Y,0.025542374233130424
5s,price_velocity_1b,vol_mean_w,FLAT_CHOPPY,4,-0.025512396462021778,-0.015116573658641719,X_leads_Y,0.025512396462021778
1m,body,hurst_w,UP_SMOOTH,4,0.025499685646957572,-0.0021040909256636693,X_leads_Y,0.025499685646957572
15m,price_velocity_1b,hurst_w,UP_CHOPPY,0,-0.025498701506606863,-0.025498701506606863,contemporaneous,0.025498701506606863
5m,reversion_prob_w,swing_noise_w,DOWN_SMOOTH,12,-0.02548203692578094,-0.008529638591172577,X_leads_Y,0.02548203692578094
5m,vol_accel_1b,price_sigma_w,UP_SMOOTH,0,-0.025480363758437066,-0.025480363758437066,contemporaneous,0.025480363758437066
5s,price_accel_1b,z_high_w,UP_CHOPPY,8,-0.02547526610191411,0.007004442001305682,X_leads_Y,0.02547526610191411
1m,bar_range,price_accel_w,FLAT_CHOPPY,-2,0.025447901090540376,-0.004327574919061203,X_lags_Y,0.025447901090540376
5s,price_velocity_1b,reversion_prob_w,UP_CHOPPY,-1,0.025425966465536808,0.0059911998723664525,X_lags_Y,0.025425966465536808
1m,vol_sigma_w,z_se_w,UP_CHOPPY,8,-0.02540977869808567,-0.0150407727548814,X_leads_Y,0.02540977869808567
1m,vol_accel_w,price_sigma_w,FLAT_SMOOTH,2,0.0254022592308329,-0.01290265286104197,X_leads_Y,0.0254022592308329
1m,price_velocity_1b,vol_mean_w,FLAT_CHOPPY,4,-0.02539724096307287,0.003924826129670151,X_leads_Y,0.02539724096307287
5s,price_velocity_w,reversion_prob_w,DOWN_SMOOTH,0,0.025390175884797878,0.025390175884797878,contemporaneous,0.025390175884797878
1h,vol_accel_1b,SE_low_w,FLAT_SMOOTH,-12,0.02538521109027216,-0.0009673553184196691,X_lags_Y,0.02538521109027216
5s,vol_accel_w,price_mean_w,UP_CHOPPY,-12,-0.025367166737316572,-0.024072367446430414,X_lags_Y,0.025367166737316572
5s,vol_accel_w,vwap_w,UP_CHOPPY,-12,-0.025353396927370632,-0.024096508024697805,X_lags_Y,0.025353396927370632
5s,z_high_w,SE_high_w,UP_SMOOTH,0,-0.025352946934802036,-0.025352946934802036,contemporaneous,0.025352946934802036
